,content,polarity
804,Hoy en #El4toPoder nos acompañará Hugo Maul por @mega1077 de 5 a 7pm #ReformaTributaria https://t.co/lnJwu4ULv0,1
805,@ELNODOColombia Inflación por las nubes y @MinHacienda insiste en #ReformaTributaria que exige @BancoMundialLAC y @FMInoticias,1
806,RT @Javi_Cacao: La #ReformaPrevisional d #Bachelet lleva el sello d la impostura como toda la obra d su gob 1 #ReformaTributaria encubierta…,0
807,RT @__J_a_V_i___: La #ReformaPrevisional d #Bachelet lleva el sello d la impostura como toda la obra d su gob 1 #ReformaTributaria encubier…,0
808,RT @__J_a_V_i___: La #ReformaPrevisional d #Bachelet lleva el sello d la impostura como toda la obra d su gob 1 #ReformaTributaria encubier…,0
809,La #ReformaPrevisional d #Bachelet lleva el sello d la impostura como toda la obra d su gob 1 #ReformaTributaria encubierta intro dl reparto,0
810,@MauricioCard y ud aporta en el incremento a los impuestos! #ReformaTributaria para joder a los Colombianos de clase media!,1
811,"RT @mjastroza: Propuso cambios reales a #AFP #EDUCACION #REFORMATRIBUTARIA Cobrarles + a las mineras, alimentos y libros sin IVA = Populist…",1
812,"RT @mjastroza: Propuso cambios reales a #AFP #EDUCACION #REFORMATRIBUTARIA Cobrarles + a las mineras, alimentos y libros sin IVA = Populist…",1
813,RT @Anonym0usGT: #ReformaTributaria  #SFImpuestos  #Alas10pm #CasoTCQ  #Anonymous #opFakeAnonGT   :-) https://t.co/a1qfEmY702,1
814,#Reformatributaria atiende reclamo de la UE sobre ICE a #licores | El Comercio https://t.co/R6Ehy5VKIH,0
815,"En la #ReformaTributaria se propone subir Q3 al galón de combustible, como modificar las tasas del ISR para pequeño contribuyente",0
816,"RT @JusTributaria: La #ReformaTributaria estructural no eliminará el 4 por mil, confirma el Gobierno  https://t.co/Tl4CoLZjoh https://t.co/…",0
817,"RT @aodenicholls: Mientras nos desahogamos con el debate de las cartillas de MinEducacion, no bajemos la guardia frente a la #ReformaTribut…",0
818,"RT @JusTributaria: La #ReformaTributaria estructural no eliminará el 4 por mil, confirma el Gobierno  https://t.co/Tl4CoLZjoh https://t.co/…",0
819,"RT @JusTributaria: La #ReformaTributaria estructural no eliminará el 4 por mil, confirma el Gobierno  https://t.co/Tl4CoLZjoh https://t.co/…",0
820,"RT @JusTributaria: La #ReformaTributaria estructural no eliminará el 4 por mil, confirma el Gobierno  https://t.co/Tl4CoLZjoh https://t.co/…",0
821,"La #ReformaTributaria estructural no eliminará el 4 por mil, confirma el Gobierno  https://t.co/Tl4CoLZjoh https://t.co/Q11B0K48eo",0
822,Escuchando al Dr. @Edgar_Balsells disertando sobre la nueva propuesta de impuestos #ReformaTributaria #Impuestos https://t.co/DUCwcDSSuK,1
823,"Propuso cambios reales a #AFP #EDUCACION #REFORMATRIBUTARIA Cobrarles + a las mineras, alimentos y libros sin IVA = Populista @Fr_parisi",0
824,RT @fmmundo: #MiguelPuente: esta #ReformaTributaria será importante porque más ciudadanos accederán a seguros de salud privados.,1
825,"RT @BancadaTODOS: @Juanrralau jefe de TODOS en #ALas845 @CanalAntigua #Reformatributaria. ""El Ejecutivo no presentó nada concreto"" https://…",1
826,"La nueva #ReformaTributaria en nada va a dinamizar la economía,es tan solo para firmar el TLC con la UE, @PatricioAlarco2 en @notihoyecuador",1
827,RT @CoesAntioquia: No a la #ReformaTributaria que desfinancia el sena #YODEFIENDOELSENA @CoesNacional https://t.co/MbxprzlvPe,1
828,"@Juanrralau #ALas845 #ReformaTributaria ""Es un tema serio que se debe aterrizar y analizar a profundidad"" https://t.co/593EStUsfA",1
829,"RT @BancadaTODOS: @Juanrralau jefe de TODOS en #ALas845 @CanalAntigua #Reformatributaria. ""El Ejecutivo no presentó nada concreto"" https://…",1
830,"@Juanrralau jefe de TODOS en #ALas845 @CanalAntigua #Reformatributaria. ""El Ejecutivo no presentó nada concreto"" https://t.co/Zcjwcejezu",1
831,@dulcessnow @CanalAntigua @vozdeltuit Hola! Fue el tema de ayer con la etiqueta #ReformaTributaria y hoy se tratará en 8:45 #TorresYTaracena,1
832,"@el_BID #ReformaTributaria en Colombia más allá de Bogotá y de los ingresos nacionales.¿Qué puede aprender #AmLat? https://t.co/uhwmvT69X7""",0
833,"Fernando Rodríguez @HaciendaCR ""La evasión es un tema global, lo tienen todos los países"" #ReformaTributaria https://t.co/uOCjfoXlfR",0
834,"Fernando Rodríguez @HaciendaCR  ""Mucho del gasto no colabora en las mejoras sociales"" #ReformaTributaria  @uam_cr",1
835,RT @TuiterosXGuate: Hay que hacer un Censo para que veamos si la informalidad en el interior es pura pobreza o pura evasión #ReformaTributa…,1
836,#MiguelPuente: esta #ReformaTributaria será importante porque más ciudadanos accederán a seguros de salud privados.,1
837,#MiguelPuente: esta #ReformaTributaria será importante porque más ciudadanos accederán a seguros de salud privados.,1
838,"RT @fmmundo: #MiguelPuente: sin embargo, en las condiciones actuales las empresas no tienen la liquidez para nuevos gastos. #ReformaTributa…",0
839,"RT @aodenicholls: Mientras nos desahogamos con el debate de las cartillas de MinEducacion, no bajemos la guardia frente a la #ReformaTribut…",0
840,"#MiguelPuente: sin embargo, en las condiciones actuales las empresas no tienen la liquidez para nuevos gastos. #ReformaTributaria",0
841,"#MiguelPuente: sin embargo, en las condiciones actuales las empresas no tienen la liquidez para nuevos gastos. #ReformaTributaria",0
842,#MiguelPuente: el interés de la #ReformaTributaria puede ser positivo en la medida que genere incentivos a sectores productivos.,1
843,#MiguelPuente: el interés de la #ReformaTributaria puede ser positivo en la medida que genere incentivos a sectores productivos.,1
844,"RT @Marjorievonahn: #ReformaTributaria Paul Boteo: ""Se siguen poniendo impuestos a las personas que ya pagan"" @CanalAntigua @edgar_ortizgt…",0
845,"RT @Marjorievonahn: #ReformaTributaria Paul Boteo: ""Se siguen poniendo impuestos a las personas que ya pagan"" @CanalAntigua @edgar_ortizgt…",0
846,RT @JusTributaria: Por esta línea avanza la #ReformaTributaria 2016 del Gobierno  https://t.co/0ImgPD9S7L https://t.co/X0wIm2z7CR,1
847,RT @JusTributaria: Por esta línea avanza la #ReformaTributaria 2016 del Gobierno  https://t.co/0ImgPD9S7L https://t.co/X0wIm2z7CR,1
848,¿Quiénes integran la #Comisión p/ #ReformaTributaria q ya constituyó el PEN? #Informe ► https://t.co/nTCUGw4Mtg https://t.co/DZMf68frJ8,0
849,RT @Robeemer: @Marjorievonahn @CanalAntigua @Perico8461 #reformatributaria que empiecen ajustando el  presupuesto y después piensen en refo…,0
850,Por esta línea avanza la reforma tributaria 2016 del Gobierno https://t.co/VZ4oSYeMqJ vía @ELTIEMPO #ReformaTributaria,1
851,#ReformaTributaria: MIPYMES pueden postergar el pago del IVA en 2 meses https://t.co/EQF4GgLXC5,0
852,"RT @edal_777: #Reformatributaria lo informal maneja millones, terminal, mercados, tiendas, depósitos ellos deben de ser parte del motor  @k…",0
853,"@RevistaSemana @Semanaenvivo Debate sobre la #ReformaTributaria, Natalia Salazar subdirectora de @Fedesarrollo ☛ https://t.co/Ax881xky2U",0
854,RT @rafa_calas: #ReformaTributaria Subir regalías mineras al 80% sobre el precio internacional como lo hizo Bolivia y Ecuador y no afectar…,1
855,RT @JusTributaria: Por esta línea avanza la #ReformaTributaria 2016 del Gobierno  https://t.co/0ImgPD9S7L https://t.co/X0wIm2z7CR,1
856,RT @Robeemer: @Marjorievonahn @CanalAntigua @Perico8461 #reformatributaria que empiecen ajustando el  presupuesto y después piensen en refo…,0
857,RT @JusTributaria: Por esta línea avanza la #ReformaTributaria 2016 del Gobierno  https://t.co/0ImgPD9S7L https://t.co/X0wIm2z7CR,1
858,RT @JusTributaria: Por esta línea avanza la #ReformaTributaria 2016 del Gobierno  https://t.co/0ImgPD9S7L https://t.co/X0wIm2z7CR,1
859,Por esta línea avanza la #ReformaTributaria 2016 del Gobierno  https://t.co/0ImgPD9S7L https://t.co/X0wIm2z7CR,1
860,RT @CanalAntigua: .@Marjorievonahn le espera con @edgar_ortizgt y @krismacastillo para el análisis de #ReformaTributaria ¡Participe! https:…,1
861,#ReformaTributaria @EsTendencia ahora en #Guatemala https://t.co/c9pETdYDZ3 https://t.co/2aYL48o7fC,1
862,"RT @aodenicholls: Mientras nos desahogamos con el debate de las cartillas de MinEducacion, no bajemos la guardia frente a la #ReformaTribut…",0
863,"RT @aodenicholls: Mientras nos desahogamos con el debate de las cartillas de MinEducacion, no bajemos la guardia frente a la #ReformaTribut…",0
864,"RT @Judy013: Antes de una #ReformaTributaria pensemos en una ""Tributación Igualitaria""  #SFImpuestos @Guatevision_tv @ezapeta @DarwinHK @El…",1
865,"RT @aodenicholls: Mientras nos desahogamos con el debate de las cartillas de MinEducacion, no bajemos la guardia frente a la #ReformaTribut…",0
866,"RT @DrsergioHernan3: #ReformaTributaria primero lo primero, fortalecimiento d SAT evitar defraudación, eficiencia y transparencia, luego pa…",1
867,"RT @Marjorievonahn: @Perico8461 sobre #ReformaTributaria ""Al final vamos a pagar los que ya pagamos"" El debate continúa en #Alas10pm @Canal…",0
868,"RT @aodenicholls: Mientras nos desahogamos con el debate de las cartillas de MinEducacion, no bajemos la guardia frente a la #ReformaTribut…",0
869,RT @rafa_calas: #ReformaTributaria Subir regalías mineras al 80% sobre el precio internacional como lo hizo Bolivia y Ecuador y no afectar…,1
870,RT @GerardoCabreraR: La analogía de @edgar_ortizgt sobre el restaurant y el aumento de los impuestos en #Guatemala es perfecta... #ReformaT…,0
871,RT @TuiterosXGuate: Hay que hacer un Censo para que veamos si la informalidad en el interior es pura pobreza o pura evasión #ReformaTributa…,1
872,RT @rafa_calas: #ReformaTributaria Subir regalías mineras al 80% sobre el precio internacional como lo hizo Bolivia y Ecuador y no afectar…,1
873,"RT @aodenicholls: Mientras nos desahogamos con el debate de las cartillas de MinEducacion, no bajemos la guardia frente a la #ReformaTribut…",0
874,"RT @aodenicholls: Mientras nos desahogamos con el debate de las cartillas de MinEducacion, no bajemos la guardia frente a la #ReformaTribut…",0
875,"RT @aodenicholls: Mientras nos desahogamos con el debate de las cartillas de MinEducacion, no bajemos la guardia frente a la #ReformaTribut…",0
876,"RT @aodenicholls: Mientras nos desahogamos con el debate de las cartillas de MinEducacion, no bajemos la guardia frente a la #ReformaTribut…",0
877,"RT @aodenicholls: Mientras nos desahogamos con el debate de las cartillas de MinEducacion, no bajemos la guardia frente a la #ReformaTribut…",0
878,"RT @aodenicholls: Mientras nos desahogamos con el debate de las cartillas de MinEducacion, no bajemos la guardia frente a la #ReformaTribut…",0
879,- Tax the Rich and Greedy Not the Needy! -  Promoción válida también para Guatemala  #SFImpuestos #ReformaTributaria https://t.co/SzltmqGJY5,1
880,RT @Anon_Protect: Se les acabo el Inmenso Show La verdad te ha aplastado  #Anonymous #SfImpuestos #ReformaTributaria https://t.co/4Xmgf66Fks,1
881,RT @Anon_Protect: Uds no son #Anonymous son Vendidos Callcenteros a la Mafia de la UNE Copy Paste 》》  #SfImpuestos #ReformaTributaria https…,1
882,"RT @aodenicholls: Mientras nos desahogamos con el debate de las cartillas de MinEducacion, no bajemos la guardia frente a la #ReformaTribut…",0
883,RT @Anon_Protect: #DictalordSeRetira DESPUES DE 1 EXTRAÑA ENTREVISTA ENTRE LOS TUITEROS D LA MAFIA UNE #SfImpuestos #ReformaTributaria http…,1
884,RT @Anon_Protect: SOMOS #ANONYMOUS GUATEMALA NG SOMOS LEGION NO PERDONAMOS NO OLVIDAMOS ESPERADNOS !!! #SfImpuestos #ReformaTributaria http…,1
885,RT @MafiaSandraUNE: #ReformaTributaria #DictaLordSeRetira #SFImpuestos  FALSO AN0NYMOUSGT EN 4 IMAGENES ...ALERTA PUEBLO DE GUATEMALA!! htt…,1
886,RT @MafiaSandraUNE: #ReformaTributaria #DictaLordSeRetira #SFImpuestos  Falso anonymous en GUATEMALA call center de #narcopolitica UNE http…,0
887,RT @MafiaSandraUNE: #ReformaTributaria #SFImpuestos  ALERTA GT : 27/4/2015 EDUARDO RAMIREZ EXTORSION-VANDALISMO #1561 @PNCdeGuatemala https…,1
888,RT @TuiterosXGuate: Hay que hacer un Censo para que veamos si la informalidad en el interior es pura pobreza o pura evasión #ReformaTributa…,1
889,RT @TuiterosXGuate: Hay que hacer un Censo para que veamos si la informalidad en el interior es pura pobreza o pura evasión #ReformaTributa…,1
890,"Mientras nos desahogamos con el debate de las cartillas de MinEducacion, no bajemos la guardia frente a la #ReformaTributaria q se viene.",0
891,#ReformaTributaria https://t.co/NQGbdDpeWU,1
892,"pero seamos claros, no podemos tampoco estar con impuestos de risa a las mineras donde hasta les pagamos pa q contaminen  #ReformaTributaria",0
893,Eso de cambiarle nombre al estadio Mateo Flores ES UN DISTRACTOR para hacer la #ReformaTributaria  q mas beneficie a los grandes evasores!,1
894,muchas entidades estatales no ejecutan totalmente sus presupuestos entonces para q quieren más recursos #ReformaTributaria,0
895,RT @TuiterosXGuate: Hay que hacer un Censo para que veamos si la informalidad en el interior es pura pobreza o pura evasión #ReformaTributa…,1
896,#ReformaTributaria  #SFImpuestos  #Alas10pm #CasoTCQ  #Anonymous #opFakeAnonGT   :-) https://t.co/a1qfEmY702,1
897,La #ReformaTributaria debería ser impuesto a bebidas alcohólicas embriagantes y tabaco... gran industria de aprovechamiento,1
898,"Que paguen impuestos los colegios,universidades e iglesias. #ReformaTributaria",0
899,@edgar_ortizgt @CanalAntigua  @krismacastillo #ReformaTributaria si no depuran los ministerios no tendremos salud y educación sindicatos,0
900,Evidencia de transparencia en gasto y rendición de cuentas antes de otro paquete fiscal. Moral tributaria por los suelos #ReformaTributaria,0
901,"RT @buenasideasjr: #ReformaTributaria A todos sus aportes, yo agregaría un agresivo programa de concientización tributaria. @krismacastillo…",1
902,no puedes sacar de la pobreza sin +impuestos proporcionales a quienes mas tienen y mas claridad de gasto castigo evasión #ReformaTributaria,0
903,"RT @buenasideasjr: #ReformaTributaria A todos sus aportes, yo agregaría un agresivo programa de concientización tributaria. @krismacastillo…",1
904,"#Reformatributaria lo informal maneja millones, terminal, mercados, tiendas, depósitos ellos deben de ser parte del motor  @krismacastillo",0
905,"RT @Marjorievonahn: #ReformaTributaria Dip. Dorian Taracena: ""Debiéramos apostarle a las aduanas para recuperar ese IVA de importaciones"" @…",1
906,@clyntonr @krismacastillo Así lo es #ReformaTributaria,1
907,"Tenemos un ente recaudador cuyo origen es bajo estructuras de cooptación, primero blindemos la casa y luego operemos #ReformaTributaria",0
908,"#ReformaTributaria Muchos se rasgan las vestiduras,diciendo:se están robando nuestros impuestos y no tributan@krismacastillo @Marjorievonahn",0
909,"un impuesto graduable según la pobreza o riqueza sería interesante, NIT debería ser DPI en principio y mas simplificación #ReformaTributaria",0
910,Tendríamos resultados efectivos si la #ReformaTributaria afectará solo a los grandes contribuyentes quienes son fuertes para eludir y evadir,0
911,"#ReformaTributaria A todos sus aportes, yo agregaría un agresivo programa de concientización tributaria. @krismacastillo @Marjorievonahn",1
912,"#ReformaTributaria el panelista menciona mucho la MORAL TRIBUTARIA del pueblo, pero que M O R A L tienen los que ""manejan"" estos recursos?",0
913,RT @TuiterosXGuate: Hay que hacer un Censo para que veamos si la informalidad en el interior es pura pobreza o pura evasión #ReformaTributa…,1
914,"RT @Marjorievonahn: #ReformaTributaria Paul Boteo: ""Se siguen poniendo impuestos a las personas que ya pagan"" @CanalAntigua @edgar_ortizgt…",0
915,@TuiterosXGuate Falta mucha data efectivamente. #ReformaTributaria,0
916,RT @TuiterosXGuate: Hay que hacer un Censo para que veamos si la informalidad en el interior es pura pobreza o pura evasión #ReformaTributa…,1
917,RT @TuiterosXGuate: Hay que hacer un Censo para que veamos si la informalidad en el interior es pura pobreza o pura evasión #ReformaTributa…,1
918,"Se supone que el Pago de impuesto es el precio por vivir en una sociedad civilizada, segura y ordenada,No veo nada de eso #ReformaTributaria",0
919,RT @GerardoCabreraR: La analogía de @edgar_ortizgt sobre el restaurant y el aumento de los impuestos en #Guatemala es perfecta... #ReformaT…,0
920,Hay que hacer un Censo para que veamos si la informalidad en el interior es pura pobreza o pura evasión #ReformaTributaria @edgar_ortizgt,0
921,#ReformaTributaria lo primero que hay que hacer es ver quienes tienen exoneracion de impuestos,0
922,#Reformatributaria q le pongan impuesto al alcohol tabaco comida chatarra bebida energizante un impuesto único a lo informal @krismacastillo,0
923,"1ro. que reformen el congreso, reingenieria a la contraloria.. SAT, Optima Ley  servidores pùblico.. etc. Todo lo podrido #ReformaTributaria",1
924,#reformatributaria Hasta hace 1 mes recalcaban cada vez que podian que no era el.momento de subir impuestos y ahora ya.tienen una reforma?.,0
925,"Antes de una #ReformaTributaria pensemos en una ""Tributación Igualitaria""  #SFImpuestos @Guatevision_tv @ezapeta @DarwinHK @ElBencho_gt",1
926,RT @CanalAntigua: Al Aire #ALas10PM: con @marjorievonahn @edgar_ortizgt y @krismacastillo analizamos #ReformaTributaria ¡Participe! https:/…,1
927,RT @edgar_ortizgt: @BriiannGM @CanalAntigua @Marjorievonahn En buena parte #ReformaTributaria,1
928,"RT @BriiannGM: @CanalAntigua @Marjorievonahn @edgar_ortizgt #ReformaTributaria el problema no es pagar taxes, el problema es la Eficacia en…",0
929,RT @edgar_ortizgt: @elmer_palencia @CanalAntigua @Marjorievonahn @krismacastillo Hay un comunicado https://t.co/mYFPprnRPM #ReformaTributar…,1
930,RT @edgar_ortizgt: @elhchavez @Marjorievonahn @krismacastillo Yo propongo el flat tax al estilo de Estonia. #ReformaTributaria,1
931,RT @CanalAntigua: Al Aire #ALas10PM: con @marjorievonahn @edgar_ortizgt y @krismacastillo analizamos #ReformaTributaria ¡Participe! https:/…,1
932,Despues de casi 2 años hablando de economía #ReformaTributaria en #ALas10 ahhhh que tiempos cuando no hablaban de chismes políticos.,0
933,RT @Quetzaluman: De forma políticamente correcta los y las shutes y shutas de organismos internacionales siempre piden #SFImpuestos y/o #Re…,1
934,"#Reformatributaria para que pagar más impuestos? Mejorará la salud, la educación y la seguridad ?",1
935,La moral tributaria esproporcional a laconfianza en ejecución d los gobiernos #ReformaTributaria no solo debe ser númerica también operativa,0
936,#Reformatributaria Yimi quiere mas dinero para mantener los sindicatos del congrueso salud y educación,0
937,¿Se podría utilizar la #ReformaTributaria para reducir la informalidad y aumentar la inversión? @edgar_ortizgt @krismacastillo,0
938,RT @GerardoCabreraR: La analogía de @edgar_ortizgt sobre el restaurant y el aumento de los impuestos en #Guatemala es perfecta... #ReformaT…,0
939,De forma políticamente correcta los y las shutes y shutas de organismos internacionales siempre piden #SFImpuestos y/o #ReformaTributaria,0
940,RT @GerardoCabreraR: La analogía de @edgar_ortizgt sobre el restaurant y el aumento de los impuestos en #Guatemala es perfecta... #ReformaT…,0
941,"#ReformaTributaria @edgar_ortizgt Hay que aumentar la libertad económica, por qué no ver países que han logrado desarrollarse rápidamente",0
942,"Felicidades , buen programa, no me lo pierdo, sigan adelante, temas de interés nacional #ReformaTributaria",1
943,RT @GerardoCabreraR: La analogía de @edgar_ortizgt sobre el restaurant y el aumento de los impuestos en #Guatemala es perfecta... #ReformaT…,0
944,RT @GerardoCabreraR: La analogía de @edgar_ortizgt sobre el restaurant y el aumento de los impuestos en #Guatemala es perfecta... #ReformaT…,0
945,"@edgar_ortizgt #ReformaTributaria esto es inverosímil ya atacaron ""la línea""recuperaron 1200 mll y no llegan a la meta para q más impuestos?",0
946,RT @Anon_Protect: Uds no son #Anonymous son Vendidos Callcenteros a la Mafia de la UNE Copy Paste 》》  #SfImpuestos #ReformaTributaria https…,1
947,RT @Anon_Protect: #DictalordSeRetira DESPUES DE 1 EXTRAÑA ENTREVISTA ENTRE LOS TUITEROS D LA MAFIA UNE #SfImpuestos #ReformaTributaria http…,1
948,RT @Anon_Protect: SOMOS #ANONYMOUS GUATEMALA NG SOMOS LEGION NO PERDONAMOS NO OLVIDAMOS ESPERADNOS !!! #SfImpuestos #ReformaTributaria http…,1
949,RT @MafiaSandraUNE: #ReformaTributaria #DictaLordSeRetira #SFImpuestos  FALSO AN0NYMOUSGT EN 4 IMAGENES ...ALERTA PUEBLO DE GUATEMALA!! htt…,1
950,RT @MafiaSandraUNE: #ReformaTributaria #DictaLordSeRetira #SFImpuestos  Falso anonymous en GUATEMALA call center de #narcopolitica UNE http…,0
951,"IVA e ISR tienen muchas #ReformaTributaria q hagan redacciones nuevas,simples y directas,evitando q c/ gobierno las cambie a sus necedidades",0
952,"RT @Anon_Protect: No importan tus amenazas, ofrecimientos $$ QQ x callarnos Denunciamos públicamente  #SfImpuestos #ReformaTributaria https…",0
953,La analogía de @edgar_ortizgt sobre el restaurant y el aumento de los impuestos en #Guatemala es perfecta... #ReformaTributaria,0
954,#ReformaTributaria @edgar_ortizgt excelente analogía la del restaurante. Pareciera que se esforzaran por no entender lo obvio.,1
955,"RT @Anon_Protect: ¿Cómo queremos reformar? Los impuestos alcanzan, pero se los roban los corrúptos #ReformaTributaria #SfImpuestos https://…",1
956,@elmer_palencia @CanalAntigua @Marjorievonahn @krismacastillo De nada #ReformaTributaria,1
957,"RT @Anon_Protect: ""No soy corrúpto, ladrón ni Testaferro de ST No lavo dinero"" Att Juancarloslobo6  #ReformaTributaria #SfImpuestos https:/…",0
958,@BriiannGM @CanalAntigua @Marjorievonahn En buena parte #ReformaTributaria,1
959,"RT @Anon_Protect: Elos respetan la libre expresión"" dicen,   ¿CALLANDO LA CORRUPCIÓN?  #SfImpuestos #ReformaTributaria #Anonymous https://t…",0
960,RT @Anon_Protect: Se les acabo el Inmenso Show La verdad te ha aplastado  #Anonymous #SfImpuestos #ReformaTributaria https://t.co/4Xmgf66Fks,1
961,RT @rafa_calas: #ReformaTributaria Subir regalías mineras al 80% sobre el precio internacional como lo hizo Bolivia y Ecuador y no afectar…,1
962,RT @Anon_Protect: Uds no son #Anonymous son Vendidos Callcenteros a la Mafia de la UNE Copy Paste 》》  #SfImpuestos #ReformaTributaria https…,1
963,RT @Anon_Protect: SOMOS #ANONYMOUS GUATEMALA NG SOMOS LEGION NO PERDONAMOS NO OLVIDAMOS ESPERADNOS !!! #SfImpuestos #ReformaTributaria http…,1
964,RT @MafiaSandraUNE: #ReformaTributaria #DictaLordSeRetira #SFImpuestos  FALSO AN0NYMOUSGT EN 4 IMAGENES ...ALERTA PUEBLO DE GUATEMALA!! htt…,1
965,RT @MafiaSandraUNE: #ReformaTributaria #DictaLordSeRetira #SFImpuestos  Falso anonymous en GUATEMALA call center de #narcopolitica UNE http…,0
966,RT @MafiaSandraUNE: #ReformaTributaria #SFImpuestos  ALERTA GT : 27/4/2015 EDUARDO RAMIREZ EXTORSION-VANDALISMO #1561 @PNCdeGuatemala https…,1
967,En que cabeza cabe que para recaudar fondos hay que subir impuestos cuando se esta perdiendo absurdamente. @CanalAntigua #ReformaTributaria,0
968,"RT @Anon_Protect: No importan tus amenazas, ofrecimientos $$ QQ x callarnos Denunciamos públicamente  #SfImpuestos #ReformaTributaria https…",0
969,RT @rafa_calas: #ReformaTributaria Subir regalías mineras al 80% sobre el precio internacional como lo hizo Bolivia y Ecuador y no afectar…,1
970,"RT @DrsergioHernan3: #ReformaTributaria pago salud privada, seguridad privada, educación privada, gano poco y aun asi pagar + impuestos? No…",0
971,"Y como hablar es fácil, sin duda la #ReformaTributaria fue sugerencia de los organismos internacionales que están de shutes en el país.",0
972,RT @rafa_calas: #ReformaTributaria Subir regalías mineras al 80% sobre el precio internacional como lo hizo Bolivia y Ecuador y no afectar…,1
973,"RT @Anon_Protect: ¿Cómo queremos reformar? Los impuestos alcanzan, pero se los roban los corrúptos #ReformaTributaria #SfImpuestos https://…",1
974,"RT @Anon_Protect: ""No soy corrúpto, ladrón ni Testaferro de ST No lavo dinero"" Att Juancarloslobo6  #ReformaTributaria #SfImpuestos https:/…",0
975,"RT @Anon_Protect: Elos respetan la libre expresión"" dicen,   ¿CALLANDO LA CORRUPCIÓN?  #SfImpuestos #ReformaTributaria #Anonymous https://t…",0
976,"#ReformaTributaria pago salud privada, seguridad privada, educación privada, gano poco y aun asi pagar + impuestos? No s vale",0
977,RT @Anon_Protect: Se les acabo el Inmenso Show La verdad te ha aplastado  #Anonymous #SfImpuestos #ReformaTributaria https://t.co/4Xmgf66Fks,1
978,RT @Anon_Protect: Uds no son #Anonymous son Vendidos Callcenteros a la Mafia de la UNE Copy Paste 》》  #SfImpuestos #ReformaTributaria https…,1
979,RT @Anon_Protect: SOMOS #ANONYMOUS GUATEMALA NG SOMOS LEGION NO PERDONAMOS NO OLVIDAMOS ESPERADNOS !!! #SfImpuestos #ReformaTributaria http…,1
980,RT @MafiaSandraUNE: #ReformaTributaria #DictaLordSeRetira #SFImpuestos  FALSO AN0NYMOUSGT EN 4 IMAGENES ...ALERTA PUEBLO DE GUATEMALA!! htt…,1
981,RT @MafiaSandraUNE: #ReformaTributaria #DictaLordSeRetira #SFImpuestos  Falso anonymous en GUATEMALA call center de #narcopolitica UNE http…,0
982,"@CanalAntigua @Marjorievonahn @edgar_ortizgt #ReformaTributaria el problema no es pagar taxes, el problema es la Eficacia en el gasto.",0
983,RT @MafiaSandraUNE: #ReformaTributaria #SFImpuestos  ALERTA GT : 27/4/2015 EDUARDO RAMIREZ EXTORSION-VANDALISMO #1561 @PNCdeGuatemala https…,1
984,"RT @Anon_Protect: No importan tus amenazas, ofrecimientos $$ QQ x callarnos Denunciamos públicamente  #SfImpuestos #ReformaTributaria https…",0
985,RT @gomex_g: #ReformaTributaria hacer reformas tributarias  cada rato no genera certesa juridica y todo termina asi @CanalAntigua https://t…,1
986,"RT @Anon_Protect: ¿Cómo queremos reformar? Los impuestos alcanzan, pero se los roban los corrúptos #ReformaTributaria #SfImpuestos https://…",1
987,Mejor que hagan una jornada de desparasitación del Estado y verán todo el dinero que les sobra para inversión pública.  #ReformaTributaria,1
988,"La #ReformaTributaria de la reforma, de la reforma, ya es suficientemente complicado el sistema tributario guatemalteco para mas reformas",1
989,"RT @Anon_Protect: ""No soy corrúpto, ladrón ni Testaferro de ST No lavo dinero"" Att Juancarloslobo6  #ReformaTributaria #SfImpuestos https:/…",0
990,"RT @Anon_Protect: Elos respetan la libre expresión"" dicen,   ¿CALLANDO LA CORRUPCIÓN?  #SfImpuestos #ReformaTributaria #Anonymous https://t…",0
991,RT @Anon_Protect: Se les acabo el Inmenso Show La verdad te ha aplastado  #Anonymous #SfImpuestos #ReformaTributaria https://t.co/4Xmgf66Fks,1
992,RT @Anon_Protect: Uds no son #Anonymous son Vendidos Callcenteros a la Mafia de la UNE Copy Paste 》》  #SfImpuestos #ReformaTributaria https…,1
993,RT @Anon_Protect: SOMOS #ANONYMOUS GUATEMALA NG SOMOS LEGION NO PERDONAMOS NO OLVIDAMOS ESPERADNOS !!! #SfImpuestos #ReformaTributaria http…,1
994,RT @rafa_calas: #ReformaTributaria Subir regalías mineras al 80% sobre el precio internacional como lo hizo Bolivia y Ecuador y no afectar…,1
995,RT @MafiaSandraUNE: #ReformaTributaria #DictaLordSeRetira #SFImpuestos  FALSO AN0NYMOUSGT EN 4 IMAGENES ...ALERTA PUEBLO DE GUATEMALA!! htt…,1
996,RT @MafiaSandraUNE: #ReformaTributaria #DictaLordSeRetira #SFImpuestos  Falso anonymous en GUATEMALA call center de #narcopolitica UNE http…,0
997,RT @MafiaSandraUNE: #ReformaTributaria #SFImpuestos  ALERTA GT : 27/4/2015 EDUARDO RAMIREZ EXTORSION-VANDALISMO #1561 @PNCdeGuatemala https…,1
998,"RT @Anon_Protect: No importan tus amenazas, ofrecimientos $$ QQ x callarnos Denunciamos públicamente  #SfImpuestos #ReformaTributaria https…",0
999,"Pienso que no es el momento, aunque suene trillado, primero austeridad , orden , estabilidad económica y luego de acuerdo #ReformaTributaria",0
1000,"RT @anamsrl: @edgar_ortizgt #ReformaTributaria 1ero evitar corrupción y despilfarro de recursos, después ampliar la base tributaria y fisca…",0
