,content,polarity
4909,RT @rociodonoso: Misión cumplida #AsambleaConstituyente en el #CabildoRegional del #ProcesoConstituyente https://t.co/7aWTMuJVvg,1
4910,RT @ghislainereygaz: #Iquique #ProcesoConstituyente  MISION CUMPLIDA!!!! https://t.co/ZxST5CmY06,1
4911,RT @rociodonoso: Misión cumplida #AsambleaConstituyente en el #CabildoRegional del #ProcesoConstituyente https://t.co/7aWTMuJVvg,1
4912,RT @ghislainereygaz: #Iquique #ProcesoConstituyente  MISION CUMPLIDA!!!! https://t.co/ZxST5CmY06,1
4913,RT @rociodonoso: Misión cumplida #AsambleaConstituyente en el #CabildoRegional del #ProcesoConstituyente https://t.co/7aWTMuJVvg,1
4914,#Iquique #ProcesoConstituyente  MISION CUMPLIDA!!!! https://t.co/ZxST5CmY06,1
4915,Comisión 101 #CabildoRegional #ProcesoConstituyente gran participación y motivación https://t.co/0I1ncbYu6l,1
4916,RT @AlirTelesur: A pesar del @CNTVChile que prohibió se dé difusión al #ProcesoConstituyente las RRSS dice otra cosa #CabildoRegional https…,0
4917,RT @AlirTelesur: A pesar del @CNTVChile que prohibió se dé difusión al #ProcesoConstituyente las RRSS dice otra cosa #CabildoRegional https…,0
4918,RT @AlirTelesur: A pesar del @CNTVChile que prohibió se dé difusión al #ProcesoConstituyente las RRSS dice otra cosa #CabildoRegional https…,0
4919,RT @rociodonoso: Misión cumplida #AsambleaConstituyente en el #CabildoRegional del #ProcesoConstituyente https://t.co/7aWTMuJVvg,1
4920,RT @rociodonoso: Misión cumplida #AsambleaConstituyente en el #CabildoRegional del #ProcesoConstituyente https://t.co/7aWTMuJVvg,1
4921,RT @rociodonoso: Misión cumplida #AsambleaConstituyente en el #CabildoRegional del #ProcesoConstituyente https://t.co/7aWTMuJVvg,1
4922,RT @gobTalca: El #Maule comprometido con el #ProcesoConstituyente. #UnaConstitucionParaChile #MiCabildo. @IntendenciaVII https://t.co/7Bd0u…,1
4923,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
4924,RT @MBienesMag: Listos para #cabildoregional #procesoconstituyente @victorigorhess @GobiernodeChile @MinisterioBBNN @IntendenciaM https://t…,1
4925,RT @jsaramirezg: Camino al #CabildoRegional del #ProcesoConstituyente a decir bien claro y fuerte: #AsambleaConstituyente,1
4926,RT @rociodonoso: Misión cumplida #AsambleaConstituyente en el #CabildoRegional del #ProcesoConstituyente https://t.co/7aWTMuJVvg,1
4927,RT @rociodonoso: Misión cumplida #AsambleaConstituyente en el #CabildoRegional del #ProcesoConstituyente https://t.co/7aWTMuJVvg,1
4928,RT @jsaramirezg: Camino al #CabildoRegional del #ProcesoConstituyente a decir bien claro y fuerte: #AsambleaConstituyente,1
4929,Misión cumplida #AsambleaConstituyente en el #CabildoRegional del #ProcesoConstituyente https://t.co/7aWTMuJVvg,1
4930,#MarcaAC #ProcesoConstituyente https://t.co/BBe1sUF29m,1
4931,RT @MBienesMag: Listos para #cabildoregional #procesoconstituyente @victorigorhess @GobiernodeChile @MinisterioBBNN @IntendenciaM https://t…,1
4932,RT @Mineduc: Escuelas y liceos de todo el país han sido espacio valioso para el #ProcesoConstituyente. ¡Participa hoy #MiCabildo! https://t…,1
4933,RT @MBienesMag: Listos para #cabildoregional #procesoconstituyente @victorigorhess @GobiernodeChile @MinisterioBBNN @IntendenciaM https://t…,1
4934,A pesar del @CNTVChile que prohibió se dé difusión al #ProcesoConstituyente las RRSS dice otra cosa #CabildoRegional https://t.co/nyWxPXP1o8,0
4935,RT @segegobloslagos: Ministro @aundurragav en radio @RReloncavi destacó amplia participación del #CabildoRegional #ProcesoConstituyente htt…,1
4936,Listos para #cabildoregional #procesoconstituyente @victorigorhess @GobiernodeChile @MinisterioBBNN @IntendenciaM https://t.co/6kTqpXfrNL,1
4937,RT @verocandidata: #MiCabildo #Maule #ProcesoConstituyente #EsTiempoDeMujer https://t.co/Ca68YTEh2l,1
4938,#MiCabildo #Maule #ProcesoConstituyente #EsTiempoDeMujer https://t.co/Ca68YTEh2l,1
4939,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
4940,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
4941,RT @verocandidata: #ProcesoConstituyente participando para hacer un mejor chile #Talca #EsTiempoDeMujer https://t.co/Fdb5mpKlkw,1
4942,RT @segegobloslagos: Ministro @aundurragav en radio @RReloncavi destacó amplia participación del #CabildoRegional #ProcesoConstituyente htt…,1
4943,#ProcesoConstituyente participando para hacer un mejor chile #Talca #EsTiempoDeMujer https://t.co/Fdb5mpKlkw,1
4944,RT @SeremiGob_Arica: Ciudadanía de #AricaParinacota #CabildoRegional protagonistas de la historia que se escribe #ProcesoConstituyente http…,1
4945,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
4946,RT @Mineduc: Escuelas y liceos de todo el país han sido espacio valioso para el #ProcesoConstituyente. ¡Participa hoy #MiCabildo! https://t…,1
4947,RT @Mineduc: Escuelas y liceos de todo el país han sido espacio valioso para el #ProcesoConstituyente. ¡Participa hoy #MiCabildo! https://t…,1
4948,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
4949,RT @segegobloslagos: Ministro @aundurragav en radio @RReloncavi destacó amplia participación del #CabildoRegional #ProcesoConstituyente htt…,1
4950,RT @segegobloslagos: Ministro @aundurragav en radio @RReloncavi destacó amplia participación del #CabildoRegional #ProcesoConstituyente htt…,1
4951,RT @segegobloslagos: Ministro @aundurragav en radio @RReloncavi destacó amplia participación del #CabildoRegional #ProcesoConstituyente htt…,1
4952,RT @segegobloslagos: Ministro @aundurragav en radio @RReloncavi destacó amplia participación del #CabildoRegional #ProcesoConstituyente htt…,1
4953,RT @Mineduc: Escuelas y liceos de todo el país han sido espacio valioso para el #ProcesoConstituyente. ¡Participa hoy #MiCabildo! https://t…,1
4954,RT @segegobloslagos: Ministro @aundurragav en radio @RReloncavi destacó amplia participación del #CabildoRegional #ProcesoConstituyente htt…,1
4955,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
4956,RT @RDemocratica: En todo Chile estamos participando en los Cabildos Regionales del #ProcesoConstituyente por más democracia decimos #Asamb…,1
4957,RT @SeremiGob_Arica: Ciudadanía de #AricaParinacota #CabildoRegional protagonistas de la historia que se escribe #ProcesoConstituyente http…,1
4958,RT @SeremiGob_Arica: Ciudadanía de #AricaParinacota #CabildoRegional protagonistas de la historia que se escribe #ProcesoConstituyente http…,1
4959,España no necesita otro Borbón. Necesita borrón y cuenta nueva. #ProcesoConstituyente #RepúblicaYa #Almería https://t.co/QLQth5LWRK,0
4960,#Cauquenes presente en la fase decisiva del #ProcesoConstituyente... El pueblo sigue escribiendo… https://t.co/MUzEIJeG5P,1
4961,Ciudadanía de #AricaParinacota #CabildoRegional protagonistas de la historia que se escribe #ProcesoConstituyente https://t.co/yeSGbsSj2e,1
4962,RT @segegobloslagos: Ministro @aundurragav en radio @RReloncavi destacó amplia participación del #CabildoRegional #ProcesoConstituyente htt…,1
4963,RT @RDemocratica: En todo Chile estamos participando en los Cabildos Regionales del #ProcesoConstituyente por más democracia decimos #Asamb…,1
4964,Por que quiero un país más justo. Nos vamos al proceso constituyente #ProcesoConstituyente,1
4965,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
4966,RT @segegobloslagos: Ministro @aundurragav en radio @RReloncavi destacó amplia participación del #CabildoRegional #ProcesoConstituyente htt…,1
4967,RT @hvergara: La participación llegó para quedarse #ProcesoConstituyente #CabildoRegional https://t.co/dnhlyOFJ19 https://t.co/EteyoRUHlj,1
4968,"RT @ProyectoPuentes: Pdte. de la AMUCh: ""La gente sabe poco o nada"" sobre el #ProcesoConstituyente"" https://t.co/zvF72AaCSz",0
4969,RT @Mineduc: Escuelas y liceos de todo el país han sido espacio valioso para el #ProcesoConstituyente. ¡Participa hoy #MiCabildo! https://t…,1
4970,"#ProcesoConstituyente Nuestro moderador come su colación y 2 +, mientras abogado aletea adelante para ""ayudarnos"". https://t.co/gJxQ81l8zk",0
4971,RT @hvergara: La participación llegó para quedarse #ProcesoConstituyente #CabildoRegional https://t.co/dnhlyOFJ19 https://t.co/EteyoRUHlj,1
4972,RT @GervoyAlcalde: Ya estamos en #CabildoRegional en Liceo de Niñas de #PuertoMontt última fase participativa del #ProcesoConstituyente htt…,1
4973,RT @hvergara: La participación llegó para quedarse #ProcesoConstituyente #CabildoRegional https://t.co/dnhlyOFJ19 https://t.co/EteyoRUHlj,1
4974,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
4975,RT @hvergara: La participación llegó para quedarse #ProcesoConstituyente #CabildoRegional https://t.co/dnhlyOFJ19 https://t.co/EteyoRUHlj,1
4976,RT @AbogadosPC: Con participación superaremos nefasto legado de la dictadura y su Constitución bastarda! #MiCabildo #ProcesoConstituyente #…,1
4977,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
4978,RT @hvergara: La participación llegó para quedarse #ProcesoConstituyente #CabildoRegional https://t.co/dnhlyOFJ19 https://t.co/EteyoRUHlj,1
4979,RT @segegobloslagos: Ministro @aundurragav en radio @RReloncavi destacó amplia participación del #CabildoRegional #ProcesoConstituyente htt…,1
4980,RT @hvergara: La participación llegó para quedarse #ProcesoConstituyente #CabildoRegional https://t.co/dnhlyOFJ19 https://t.co/EteyoRUHlj,1
4981,RT @hvergara: La participación llegó para quedarse #ProcesoConstituyente #CabildoRegional https://t.co/dnhlyOFJ19 https://t.co/EteyoRUHlj,1
4982,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
4983,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
4984,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
4985,"@mamujic Bueh, no me lo imaginaba en el #ProcesoConstituyente",1
4986,RT @hvergara: La participación llegó para quedarse #ProcesoConstituyente #CabildoRegional https://t.co/dnhlyOFJ19 https://t.co/EteyoRUHlj,1
4987,RT @MontecinosConi: Lleno de gente en el Cabildo Regional #UnaConstitucionParaChile #CabildoRegional #ProcesoConstituyente https://t.co/ntE…,1
4988,"Pdte. de la AMUCh: ""La gente sabe poco o nada"" sobre el #ProcesoConstituyente"" https://t.co/zvF72AaCSz",0
4989,RT @segegobloslagos: Ministro @aundurragav en radio @RReloncavi destacó amplia participación del #CabildoRegional #ProcesoConstituyente htt…,1
4990,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
4991,"RT @intendencialos1: Participa en el #CabildoRegional, fase decisiva de participación ciudadana en el #ProcesoConstituyente. No faltes! htt…",1
4992,Ministro @aundurragav en radio @RReloncavi destacó amplia participación del #CabildoRegional #ProcesoConstituyente https://t.co/rdZSuzYFvF,1
4993,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
4994,RT @gobTalca: El #Maule comprometido con el #ProcesoConstituyente. #UnaConstitucionParaChile #MiCabildo. @IntendenciaVII https://t.co/7Bd0u…,1
4995,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
4996,La participación llegó para quedarse #ProcesoConstituyente #CabildoRegional https://t.co/dnhlyOFJ19 https://t.co/EteyoRUHlj,1
4997,RT @GervoyAlcalde: Ya estamos en #CabildoRegional en Liceo de Niñas de #PuertoMontt última fase participativa del #ProcesoConstituyente htt…,1
4998,RT @ciudadanoi: ¿Estás en tu #CabildoRegional? Cuéntanos y comparte tu experiencia con nosotros! #ProcesoConstituyente,1
4999,"RT @segegobXII: Hoy desde las 14 horas participa en el Cabildo regional de Magallanes, liceo Experimental #ProcesoConstituyente oportunidad…",1
5000,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5001,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5002,RT @gobTalca: El #Maule comprometido con el #ProcesoConstituyente. #UnaConstitucionParaChile #MiCabildo. @IntendenciaVII https://t.co/7Bd0u…,1
5003,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5004,RT @AbogadosPC: Con participación superaremos nefasto legado de la dictadura y su Constitución bastarda! #MiCabildo #ProcesoConstituyente #…,1
5005,Gran experiencia cívica #CabildoRegional #UnaconstitucionParaChile construida por tod@s #ProcesoConstituyente https://t.co/ZpfdhgddTC,1
5006,RT @Mineduc: Escuelas y liceos de todo el país han sido espacio valioso para el #ProcesoConstituyente. ¡Participa hoy #MiCabildo! https://t…,1
5007,RT @AbogadosPC: Con participación superaremos nefasto legado de la dictadura y su Constitución bastarda! #MiCabildo #ProcesoConstituyente #…,1
5008,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5009,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5010,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5011,#ProcesoConstituyente @GabrielPoignard @hleon001 el autoproclamado moderador no cacha na... Fomentando la odiosidad se llama esto,0
5012,RT @gobTalca: El #Maule comprometido con el #ProcesoConstituyente. #UnaConstitucionParaChile #MiCabildo. @IntendenciaVII https://t.co/7Bd0u…,1
5013,RT @gobTalca: El #Maule comprometido con el #ProcesoConstituyente. #UnaConstitucionParaChile #MiCabildo. @IntendenciaVII https://t.co/7Bd0u…,1
5014,RT @Mineduc: Escuelas y liceos de todo el país han sido espacio valioso para el #ProcesoConstituyente. ¡Participa hoy #MiCabildo! https://t…,1
5015,RT @gobTalca: El #Maule comprometido con el #ProcesoConstituyente. #UnaConstitucionParaChile #MiCabildo. @IntendenciaVII https://t.co/7Bd0u…,1
5016,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5017,RT @gobTalca: El #Maule comprometido con el #ProcesoConstituyente. #UnaConstitucionParaChile #MiCabildo. @IntendenciaVII https://t.co/7Bd0u…,1
5018,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5019,RT @Mineduc: Escuelas y liceos de todo el país han sido espacio valioso para el #ProcesoConstituyente. ¡Participa hoy #MiCabildo! https://t…,1
5020,"RT @negraesther: Pdta. en estos momentos ""las bases ciudadanas serán la voz para la nueva constitución"". Chile en modo #CabildoRegional #Pr…",1
5021,RT @MontecinosConi: Lleno de gente en el Cabildo Regional #UnaConstitucionParaChile #CabildoRegional #ProcesoConstituyente https://t.co/ntE…,1
5022,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5023,RT @hvergara: La participación llegó para quedarse #ProcesoConstituyente #CabildoRegional @ Estación Mapocho https://t.co/umf9ALlprz,1
5024,"Pdta. en estos momentos ""las bases ciudadanas serán la voz para la nueva constitución"". Chile en modo #CabildoRegional #ProcesoConstituyente",1
5025,RT @hvergara: La participación llegó para quedarse #ProcesoConstituyente #CabildoRegional @ Estación Mapocho https://t.co/umf9ALlprz,1
5026,RT @hvergara: La participación llegó para quedarse #ProcesoConstituyente #CabildoRegional @ Estación Mapocho https://t.co/umf9ALlprz,1
5027,RT @gobTalca: El #Maule comprometido con el #ProcesoConstituyente. #UnaConstitucionParaChile #MiCabildo. @IntendenciaVII https://t.co/7Bd0u…,1
5028,La participación llegó para quedarse #ProcesoConstituyente #CabildoRegional @ Estación Mapocho https://t.co/umf9ALlprz,1
5029,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5030,RT @gobTalca: El #Maule comprometido con el #ProcesoConstituyente. #UnaConstitucionParaChile #MiCabildo. @IntendenciaVII https://t.co/7Bd0u…,1
5031,RT @MontecinosConi: Lleno de gente en el Cabildo Regional #UnaConstitucionParaChile #CabildoRegional #ProcesoConstituyente https://t.co/ntE…,1
5032,Lleno de gente en el Cabildo Regional #UnaConstitucionParaChile #CabildoRegional #ProcesoConstituyente https://t.co/ntEzWypGiI,1
5033,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5034,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5035,RT @RDemocratica: En todo Chile estamos participando en los Cabildos Regionales del #ProcesoConstituyente por más democracia decimos #Asamb…,1
5036,RT @AlejandraPozo: Iniciando #MiCabildo #Antofagasta #ProcesoConstituyente https://t.co/asS4GsiTa6,1
5037,RT @gobTalca: El #Maule comprometido con el #ProcesoConstituyente. #UnaConstitucionParaChile #MiCabildo. @IntendenciaVII https://t.co/7Bd0u…,1
5038,RT @gobTalca: El #Maule comprometido con el #ProcesoConstituyente. #UnaConstitucionParaChile #MiCabildo. @IntendenciaVII https://t.co/7Bd0u…,1
5039,RT @gobTalca: El #Maule comprometido con el #ProcesoConstituyente. #UnaConstitucionParaChile #MiCabildo. @IntendenciaVII https://t.co/7Bd0u…,1
5040,RT @AbogadosPC: Con participación superaremos nefasto legado de la dictadura y su Constitución bastarda! #MiCabildo #ProcesoConstituyente #…,1
5041,El #Maule comprometido con el #ProcesoConstituyente. #UnaConstitucionParaChile #MiCabildo. @IntendenciaVII https://t.co/7Bd0uxnvwh,1
5042,RT @natygondiaz: Con la gran @solarolate en #CabildoRegional del #ProcesoConstituyente #Atacama #Copiapó #UnaConstitucionParaChile https://…,1
5043,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5044,Con la gran @solarolate en #CabildoRegional del #ProcesoConstituyente #Atacama #Copiapó #UnaConstitucionParaChile https://t.co/iRasDkNBOG,1
5045,En el #Maule se desarrolla con éxito cabildo regional #ProcesoConstituyente https://t.co/qDkLf5JLYT,1
5046,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5047,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5048,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5049,RT @AbogadosPC: Con participación superaremos nefasto legado de la dictadura y su Constitución bastarda! #MiCabildo #ProcesoConstituyente #…,1
5050,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5051,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5052,RT @Mineduc: Escuelas y liceos de todo el país han sido espacio valioso para el #ProcesoConstituyente. ¡Participa hoy #MiCabildo! https://t…,1
5053,RT @ciudadanoi: ¿Estás en tu #CabildoRegional? Cuéntanos y comparte tu experiencia con nosotros! #ProcesoConstituyente,1
5054,"En diálogo regional, con moderador autodesignado al borde de ser derrocado #ProcesoConstituyente @GobiernodeChile @RancaguaConecta",1
5055,En colegio Inglés de #Iquique a minutos de iniciar #ProcesoConstituyente etapa final #MiCabildo YO ARTICIPO!!! https://t.co/Qo9zIsVZ1H,1
5056,RT @javiparada: La gente llega al Cabildo Regional de la RM #ProcesoConstituyente #AsambleaConstituyente https://t.co/KqXKkr7ZJz,1
5057,RT @Mineduc: Escuelas y liceos de todo el país han sido espacio valioso para el #ProcesoConstituyente. ¡Participa hoy #MiCabildo! https://t…,1
5058,RT @Mineduc: Escuelas y liceos de todo el país han sido espacio valioso para el #ProcesoConstituyente. ¡Participa hoy #MiCabildo! https://t…,1
5059,RT @JoaquinRubioSch: HOY vamos a poner bencina al verdadero Merced Benz q deberíamos tener nuestra Democracia #MiCabildo #ProcesoConstituye…,1
5060,RT @kattypra_06: #MiCabildo #CabildosRegionales #ProcesoConstituyente en #Iquique. Construyendo una nueva Constitución para Chile. https://…,1
5061,RT @GervoyAlcalde: Ya estamos en #CabildoRegional en Liceo de Niñas de #PuertoMontt última fase participativa del #ProcesoConstituyente htt…,1
5062,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5063,RT @kattypra_06: #MiCabildo #CabildosRegionales #ProcesoConstituyente en #Iquique. Construyendo una nueva Constitución para Chile. https://…,1
5064,RT @kattypra_06: #MiCabildo #CabildosRegionales #ProcesoConstituyente en #Iquique. Construyendo una nueva Constitución para Chile. https://…,1
5065,RT @RDemocratica: En todo Chile estamos participando en los Cabildos Regionales del #ProcesoConstituyente por más democracia decimos #Asamb…,1
5066,RT @RDemocratica: En todo Chile estamos participando en los Cabildos Regionales del #ProcesoConstituyente por más democracia decimos #Asamb…,1
5067,RT @AbogadosPC: Con participación superaremos nefasto legado de la dictadura y su Constitución bastarda! #MiCabildo #ProcesoConstituyente #…,1
5068,RT @RDemocratica: En todo Chile estamos participando en los Cabildos Regionales del #ProcesoConstituyente por más democracia decimos #Asamb…,1
5069,RT @AbogadosPC: Con participación superaremos nefasto legado de la dictadura y su Constitución bastarda! #MiCabildo #ProcesoConstituyente #…,1
5070,RT @AbogadosPC: Con participación superaremos nefasto legado de la dictadura y su Constitución bastarda! #MiCabildo #ProcesoConstituyente #…,1
5071,RT @RDemocratica: En todo Chile estamos participando en los Cabildos Regionales del #ProcesoConstituyente por más democracia decimos #Asamb…,1
5072,RT @AbogadosPC: Con participación superaremos nefasto legado de la dictadura y su Constitución bastarda! #MiCabildo #ProcesoConstituyente #…,1
5073,RT @AbogadosPC: Con participación superaremos nefasto legado de la dictadura y su Constitución bastarda! #MiCabildo #ProcesoConstituyente #…,1
5074,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5075,RT @RDemocratica: En todo Chile estamos participando en los Cabildos Regionales del #ProcesoConstituyente por más democracia decimos #Asamb…,1
5076,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5077,RT @RDemocratica: En todo Chile estamos participando en los Cabildos Regionales del #ProcesoConstituyente por más democracia decimos #Asamb…,1
5078,"RT @micronauta: @diegrod Actual Constitución no permite llamarlo vinculante, pero participación hace que #ProcesoConstituyente es intrínsec…",1
5079,RT @RDemocratica: En todo Chile estamos participando en los Cabildos Regionales del #ProcesoConstituyente por más democracia decimos #Asamb…,1
5080,RT @kattypra_06: #MiCabildo #CabildosRegionales #ProcesoConstituyente en #Iquique. Construyendo una nueva Constitución para Chile. https://…,1
5081,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5082,RT @AlejandraPozo: Iniciando #MiCabildo #Antofagasta #ProcesoConstituyente https://t.co/asS4GsiTa6,1
5083,RT @GervoyAlcalde: Ya estamos en #CabildoRegional en Liceo de Niñas de #PuertoMontt última fase participativa del #ProcesoConstituyente htt…,1
5084,#procesoconstituyente #cabildoregionalmetropolitano https://t.co/XQVigD8Qgq,1
5085,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5086,RT @anyelinarojas: #Iquique propuesta c/ sandwich cavanchino para invitar a #ProcesoConstituyente| Edición Cero https://t.co/sbMbUISXRL vía…,1
5087,RT @RDemocratica: En todo Chile estamos participando en los Cabildos Regionales del #ProcesoConstituyente por más democracia decimos #Asamb…,1
5088,RT @javiparada: La gente llega al Cabildo Regional de la RM #ProcesoConstituyente #AsambleaConstituyente https://t.co/KqXKkr7ZJz,1
5089,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5090,RT @RDemocratica: En todo Chile estamos participando en los Cabildos Regionales del #ProcesoConstituyente por más democracia decimos #Asamb…,1
5091,RT @GervoyAlcalde: Ya estamos en #CabildoRegional en Liceo de Niñas de #PuertoMontt última fase participativa del #ProcesoConstituyente htt…,1
5092,RT @RDemocratica: En todo Chile estamos participando en los Cabildos Regionales del #ProcesoConstituyente por más democracia decimos #Asamb…,1
5093,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5094,RT @IriarteCORE: Participando del #ProcesoConstituyente #CabildoRegional #Antofagasta #MiCabildo,1
5095,#MiCabildo #CabildosRegionales #ProcesoConstituyente en #Iquique. Construyendo una nueva Constitución para Chile. https://t.co/HpaUzY10GX,1
5096,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5097,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5098,RT @Carolina_Toha: + d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https…,0
5099,"RT @micronauta: @diegrod Actual Constitución no permite llamarlo vinculante, pero participación hace que #ProcesoConstituyente es intrínsec…",1
5100,"RT @juliancaviedesp: Hermosa convocatoria en #MiCabildo Temuco, La Araucanía @Constitucion_CL #CabildoRegional #ProcesoConstituyente https:…",1
5101,RT @MindepMetro: Equipo de la DRM participando en #CabildoRegional #ProcesoConstituyente en Estación Mapocho https://t.co/qeMfgstfyq,1
5102,+ d 1500 personas en Cabildo Regional d #ProcesoConstituyente. Y pensar q Constitución del 80 la hicieron entre 12 https://t.co/oAzFrVDluE,0
5103,"RT @segegobXII: Hoy desde las 14 horas participa en el Cabildo regional de Magallanes, liceo Experimental #ProcesoConstituyente oportunidad…",1
5104,"RT @juliancaviedesp: #MiCabildo Temuco, La Araucanía @Constitucion_CL #CabildoRegional #ProcesoConstituyente #UnaConstitucionParaChile http…",1
5105,"RT @juliancaviedesp: #MiCabildo Temuco, La Araucanía @Constitucion_CL #CabildoRegional #ProcesoConstituyente #UnaConstitucionParaChile http…",1
