,Unnamed: 0,comments,created_time,from,id,likes,content,shares,type,polarity
31,32,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekUyT1RNeE5USXhOemN6TXpNMU9qRTBORFl4TkRNd05EZz0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekUyT0RneU5UQTFNVEV4TlRjd09qRTBORFl4TXpVd01EVT0='}}, u'data': [{u'message': u'Felicitaciones a todos sus integrantes. Mucho éxito en su gestión.', u'from': {u'name': u'Hache Arancibia', u'id': u'1028643233865330'}, u'id': u'716865271779960_716882505111570'}, {u'message': u'😏', u'from': {u'name': u'Oscar Constanzo', u'id': u'10206596818576319'}, u'id': u'716865271779960_716905165109304'}, {u'message': u'Felicitaciones!!!! Muy feliz xk son una ONG muy comprometida! Un abrazo equipo!!!', u'from': {u'name': u'Catalina Aparicio', u'id': u'1099702916724588'}, u'id': u'716865271779960_716931521773335'}], u'summary': {u'total_count': 3, u'order': u'chronological'}}",2015-10-29 14:54:42,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_716865271779960,"{u'paging': {u'cursors': {u'after': u'MTAyMDU0Nzc0NzEyNzUxOTc=', u'before': u'MTAyMDc0ODAxNzY4NjY2NTQ='}}, u'data': [{u'id': u'10207480176866654', u'name': u'Ruth Araneda'}, {u'id': u'10203069837880146', u'name': u'Rodrigo Mendoza Arancibia'}, {u'id': u'10202604760613263', u'name': u'Samuel Cornejo Reyes'}, {u'id': u'1607110842911321', u'name': u'Fran M. Saldivar'}, {u'id': u'10152810837425739', u'name': u'Paula Aranggio'}, {u'id': u'517569158378871', u'name': u'Marisela Rojas'}, {u'id': u'10206677452272353', u'name': u'María Paz Yañez'}, {u'id': u'10153723965140159', u'name': u'Vita Herrera Munizaga'}, {u'id': u'10206453707801919', u'name': u'Loreto Olivares Araya'}, {u'id': u'10205370417200708', u'name': u'Tania Valentina Ugalde'}, {u'id': u'10204452982098069', u'name': u'Daniela Juárez Arancibia'}, {u'id': u'10203862528541681', u'name': u'Iván Alejandro Saavedra Díaz'}, {u'id': u'10152943328265129', u'name': u'Paloma Perez Saavedra'}, {u'id': u'10205655821447802', u'name': u'Jorge Valdés'}, {u'id': u'10206430559111636', u'name': u'Alejandra Ximena Figueroa Leighton'}, {u'id': u'10203515284545870', u'name': u'Danilo Espinoza Moreno'}, {u'id': u'10205156001361238', u'name': u'Ingrid Aguilera'}, {u'id': u'10208381946483353', u'name': u'Yiyi Araos'}, {u'id': u'10205718528503188', u'name': u'Cabezita Echanchito'}, {u'id': u'699269073523301', u'name': u'Liliana Henriquez Fonoaudiologia'}, {u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}, {u'id': u'10203687392496220', u'name': u'Catalina Alejandra'}, {u'id': u'10204854081208823', u'name': u'Vicky Chamorro'}, {u'id': u'10208087051194992', u'name': u'Jo Bahamondes'}, {u'id': u'10206596818576319', u'name': u'Oscar Constanzo'}, {u'id': u'10204998682179061', u'name': u'David Guerra Suárez'}, {u'id': u'10205601068366672', u'name': u'Felipe Medina Maldonado'}, {u'id': u'10205045062100030', u'name': u'María José Fuentes Montenegro'}, {u'id': u'10152511018839384', u'name': u'Vivi Flores Barbieri'}, {u'id': u'10152671609663335', u'name': u'Janitza Fernandez'}, {u'id': u'10208037704916932', u'name': u'Felipe Contreras Espinoza'}, {u'id': u'10153326640603890', u'name': u'Nayaret Francesca Pizarro Orrego'}, {u'id': u'10204237190109447', u'name': u'Francisca Letelier Paredes'}, {u'id': u'10208211896353877', u'name': u'Gabriela Araus'}, {u'id': u'496591140522799', u'name': u'Aris Marisa'}, {u'id': u'10207272023696282', u'name': u'Monica Flores Aranda'}, {u'id': u'10206017351211652', u'name': u'Felipe Antonio Arancibia Olguin'}, {u'id': u'10204937229325432', u'name': u'Gabriela Constanza Velasco Moncada'}, {u'id': u'10205477471275197', u'name': u'Rei Andree Riquelme'}], u'summary': {u'total_count': 39}}","IRV Adjudica importante proyecto de Inclusión Laboral para Personas en Situación de Discapacidad:

El IRV ha adjudicado durante el mes de octubre la posibilidad de ser ejecutor del programa “Más Capaz, línea Jóvenes con Discapacidad”, perteneciente al Servicio de Capacitación y Empleo (SENCE).  El segundo concurso de 2015 se llevó a cabo durante el mes de septiembre y postularon corporaciones, fundaciones y OTEC de todo el país. El proceso de selección se conoció finalmente a inicios de octubre y el IRV fue seleccionado como ejecutor para la Región de Valparaíso.

De esta forma, el Instituto ejecutará el plan formativo en el oficio de “Operaciones Básicas de Panadería y Pastelería”. Este oficio tiene como finalidad que el futuro trabajador se desempeñe en pastelerías de distinto tamaño, asistiendo en la elaboración y decoración de tortas, pasteles, dulces y panes especiales, además hornear productos de pastelería. El curso tiene por duración 300 horas compuesto por módulos transversales de habilidades laborales, clases teóricas en el oficio y actividades prácticas en el taller de panadería y pastelería.

Para Gianfranco Arancibia, Director de la ONG, contar con la oportunidad de ejecutar este tipo de propuestas “significa un paso muy importante en nuestro proceso de crecimiento y consolidación, puesto que llegamos de forma descentralizada  y efectiva con una política pública con impacto inmediato en las personas en situación de discapacidad. Sin duda que esto implicará un mejoramiento en la calidad de vida de las personas que participen”.  Además, para Joaquín Ortega, Coordinador de los programas de inclusión “nos parece importante contar con proyectos de inclusión laboral los cuales se han configurado como uno de los ejes claves en nuestra institución. Esto nos permite mejorar significativamente nuestra oferta hacia las personas en situación de discapacidad, quienes claramente son una población vulnerable en cuanto a acceso al trabajo”.

El programa Más Capaz, Línea Jóvenes con Discapacidad, consiste en 3 fases. En primer lugar, se encuentra el proceso de formación en el oficio, que será ejecutado por el IRV. Segundo, El proceso de Apoyo Sociolaboral, el cual es un plan personalizado de acompañamiento complementario al desarrollo de las competencias en el oficio respectivo. Finalmente, el proceso de Empleo con Apoyo, el cual es un proceso específico en la persona en situación de discapacidad  para que pueda insertarse eficazmente en un puesto de trabajo, ambos procesos ejecutados por ONG AVANZA, quienes serán co-ejecutores de la fase de empleo con apoyo.

Los cursos se llevarán a cabo en la Comuna de Concón, Quilpué y Quillota respectivamente. El inicio tentativo corresponde a la segunda quincena de noviembre. 

Los postulantes deben tener entre 18 y 40 años, pertenecer al 60% más vulnerable de nuestra población (Ficha de Protección Social de 13.484 puntos o menos), tener antecedentes de nula o escasa participación laboral en los últimos 12 meses y acreditar la situación de discapacidad mediante UNO de los siguientes requisitos: 
a) Credencial de Inscripción en el Registro Nacional de Discapacidad del Servicio de Registro Civil e Identificación; 
b) Copia de Resolución de discapacidad emitida por la Comisión de Medicina Preventiva (COMPIN); 
c) Certificado de inscripción de discapacidad emitido por el Servicio de Registro Civil e Identificación; 
d) Presentación de pago de pensión de invalidez. 

Para mayor información, pueden escribir a social@irvalpo.cl o llamarnos directamente al teléfono (32)2599775.

#NOTICIASIRV",{u'count': 14},photo,1
32,33,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-10-22 13:43:21,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_714709648662189,"{u'paging': {u'cursors': {u'after': u'MTAxNTI2NjU0MTcyNDQwMDI=', u'before': u'MTA5OTcwMjkxNjcyNDU4OA=='}}, u'data': [{u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}, {u'id': u'1630263067231302', u'name': u'Region Sordos'}, {u'id': u'577106232412913', u'name': u'Francisca Concha Miranda'}, {u'id': u'10152943328265129', u'name': u'Paloma Perez Saavedra'}, {u'id': u'10208051670750151', u'name': u'Karen Janet Fernandez Carcamo'}, {u'id': u'10206017351211652', u'name': u'Felipe Antonio Arancibia Olguin'}, {u'id': u'10208363380345870', u'name': u'Rita Heggie Rodriguez'}, {u'id': u'10203069837880146', u'name': u'Rodrigo Mendoza Arancibia'}, {u'id': u'10205432129582642', u'name': u'Andrea Miranda Veliz'}, {u'id': u'10209000109588865', u'name': u'Francisca Yáñez'}, {u'id': u'560977324057330', u'name': u'Felo Hernández Pizarro'}, {u'id': u'10152665417244002', u'name': u'Rodrigo Ralph Gonzalo'}], u'summary': {u'total_count': 12}}","Directores de IRV, Gianfranco Arancibia y Andrea Zuzunaga, invitados a cabildo para la presentación del ""Registro Social de Hogares"", instrumento que reemplazará a FPS en Intendencia de Valparaíso.",{u'count': 5},photo,1
33,34,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekUwTlRjM05qRTFNelF5TURVNU9qRTBORFUwTnpnME1qZz0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekUwTlRjM05qRTFNelF5TURVNU9qRTBORFUwTnpnME1qZz0='}}, u'data': [{u'message': u'👏🏼👏🏼👏🏼👏🏼👏🏼', u'from': {u'name': u'Patty Marin', u'id': u'10202864551348102'}, u'id': u'714574952008992_714577615342059'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2015-10-22 01:38:08,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_714574952008992,"{u'paging': {u'cursors': {u'after': u'MTAyMDY3MDA0ODMwMTAzMDA=', u'before': u'MTAyMDgzMjI3NjgyNDc1Mjk='}}, u'data': [{u'id': u'10208322768247529', u'name': u'Madtzu Gaete'}, {u'id': u'10153104771472660', u'name': u'German Otazo Casanova'}, {u'id': u'10204452982098069', u'name': u'Daniela Juárez Arancibia'}, {u'id': u'10208051670750151', u'name': u'Karen Janet Fernandez Carcamo'}, {u'id': u'10154652494413357', u'name': u'Romina Ansaldi'}, {u'id': u'10152237961426682', u'name': u'Daniela Paz Barahona Riquelme'}, {u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}, {u'id': u'10203069837880146', u'name': u'Rodrigo Mendoza Arancibia'}, {u'id': u'10156170418215322', u'name': u'Ruben A. Victoriano Cifuentes'}, {u'id': u'10206270365855496', u'name': u'Teru Valdivia Estay'}, {u'id': u'10206380311123119', u'name': u'Leslyhe Vanessa Muñoz Quiroga'}, {u'id': u'10204854081208823', u'name': u'Vicky Chamorro'}, {u'id': u'1630263067231302', u'name': u'Region Sordos'}, {u'id': u'699269073523301', u'name': u'Liliana Henriquez Fonoaudiologia'}, {u'id': u'10208363380345870', u'name': u'Rita Heggie Rodriguez'}, {u'id': u'10208037704916932', u'name': u'Felipe Contreras Espinoza'}, {u'id': u'10203907321656627', u'name': u'Harold Jofré Chacana'}, {u'id': u'10205432129582642', u'name': u'Andrea Miranda Veliz'}, {u'id': u'10202864551348102', u'name': u'Patty Marin'}, {u'id': u'10206700483010300', u'name': u'Meilyn Fernández Acuña'}], u'summary': {u'total_count': 21}}","IRV participa de primera red ampliada de Chile Crece Contigo en Quilpué, compartiendo nuestros programas de intervención en infancia y discapacidad.",{u'count': 5},photo,1
34,35,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-10-21 20:02:22,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_714513828681771,"{u'paging': {u'cursors': {u'after': u'NTc3MTA2MjMyNDEyOTEz', u'before': u'MTAyMDU2NTU4MjE0NDc4MDI='}}, u'data': [{u'id': u'10205655821447802', u'name': u'Jorge Valdés'}, {u'id': u'577106232412913', u'name': u'Francisca Concha Miranda'}], u'summary': {u'total_count': 2}}","Convención Internacional sobre los derechos humanos de las personas en situación de discapacidad:

¿Por qué necesitamos una convención especial para las personas con discapacidad? ¿No tienen los mismos derechos que todos los demás?

La ONU, en el año 2006, argumenta que en un mundo perfecto, los derechos enumerados en la Declaración Universal de Derechos Humanos serían suficientes para proteger a todos. Pero en la práctica, a ciertos grupos, como las mujeres, los niños y los refugiados, les ha ido mucho peor que a otros y las convenciones internacionales tienen por objeto proteger y promover los derechos humanos de tales grupos. Del mismo modo, los 650 millones de personas con discapacidad –alrededor del 10% de la población mundial—carecen de las oportunidades que tiene la población en general. Se enfrentan a un cúmulo de obstáculos físicos y sociales que:

Les impiden recibir educación;
Les impiden conseguir empleo, incluso cuando están bien cualificados;
Les impiden tener acceso a la información;
Les impiden obtener el adecuado cuidado médico y sanitario;
Les impiden desplazarse;
Les impiden integrarse en la sociedad y ser aceptados. 

Dicha Convención y su Protocolo Facultativo fueron aprobados por el Congreso Nacional el 2 de julio de 2008 en Chile.

Puedes descargarla en el siguiente link: http://www.un.org/esa/socdev/enable/documents/tccconvs.pdf",{u'count': 1},link,0
35,36,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekUxTkRrMk16WTROVGd6TlRFM09qRTBORFUzTWpBMk5qVT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekUxTkRrMk16WTROVGd6TlRFM09qRTBORFUzTWpBMk5qVT0='}}, u'data': [{u'message': u'me parece importante que se trabaje en la inclusion laboral de los discapacitados.. mas importante que la teleton..', u'from': {u'name': u'Patricia Yamal', u'id': u'10207189911408175'}, u'id': u'714512082015279_715496368583517'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2015-10-21 19:52:49,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_714512082015279,"{u'paging': {u'cursors': {u'after': u'MTAyMDYwMTczNTEyMTE2NTI=', u'before': u'MTAyMDcxODk5MTE0MDgxNzU='}}, u'data': [{u'id': u'10207189911408175', u'name': u'Patricia Yamal'}, {u'id': u'10205223564375321', u'name': u'Yanely Gálvez'}, {u'id': u'1028643233865330', u'name': u'Hache Arancibia'}, {u'id': u'1630263067231302', u'name': u'Region Sordos'}, {u'id': u'745589912143087', u'name': u'Veronica Vega Lopez'}, {u'id': u'10206648876080897', u'name': u'Diego Iñaki'}, {u'id': u'10203069837880146', u'name': u'Rodrigo Mendoza Arancibia'}, {u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}, {u'id': u'10204452982098069', u'name': u'Daniela Juárez Arancibia'}, {u'id': u'10204854081208823', u'name': u'Vicky Chamorro'}, {u'id': u'10206017351211652', u'name': u'Felipe Antonio Arancibia Olguin'}], u'summary': {u'total_count': 11}}",Junto a Senadis V región estuvimos invitados por consejo comunal de la discapacidad en Quilpué para trabajar sobre inclusión laboral en PsD.,{u'count': 2},photo,0
36,37,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-10-21 19:37:35,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_714509032015584,"{u'paging': {u'cursors': {u'after': u'NTc3MTA2MjMyNDEyOTEz', u'before': u'MTAyMDQ4NTQwODEyMDg4MjM='}}, u'data': [{u'id': u'10204854081208823', u'name': u'Vicky Chamorro'}, {u'id': u'10205655821447802', u'name': u'Jorge Valdés'}, {u'id': u'577106232412913', u'name': u'Francisca Concha Miranda'}], u'summary': {u'total_count': 3}}","¿Conoces las acciones que SENADIS se encuentra realizando en nuestro país?, la ""Estrategia de Desarrollo Local Inclusivo"" es una de ellas:

La EDLI establece como objetivo general impulsar y fomentar el desarrollo local inclusivo a nivel comunal en Chile, desde una perspectiva integral de gestión municipal inclusiva, por medio del apoyo y cooperación técnica a las Municipalidades, así como el fortalecimiento comunitario y la coordinación intersectorial de los Gobiernos Locales para reorientar o profundizar las políticas de desarrollo Municipal en esta perspectiva (Fuente: Senadis.cl).

Dicha iniciativa está dirigida a todos los Municipios que tienen Programa, Oficina o Departamento de la Discapacidad.

Para mayor información, visita: http://www.senadis.gob.cl/pag/608/1197/estrategia_desarrollo_local_inclusivo",{u'count': 4},link,1
37,38,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekE1TmpZME1UWTFPRE16TkRBME9qRTBORFF6T1RVd01Eaz0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekE1TmpZME1UWTFPRE16TkRBME9qRTBORFF6T1RVd01Eaz0='}}, u'data': [{u'message': u'Creditos a la fotógrafa ;)', u'from': {u'name': u'Andrea Miranda Veliz', u'id': u'10205432129582642'}, u'id': u'709648372501650_709664165833404'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2015-10-09 11:24:00,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_709648372501650,"{u'paging': {u'cursors': {u'after': u'MTAyMDYwMTczNTEyMTE2NTI=', u'before': u'MTA5OTcwMjkxNjcyNDU4OA=='}}, u'data': [{u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}, {u'id': u'10207918964547441', u'name': u'Catherine Torres'}, {u'id': u'10207144240716518', u'name': u'Joselyn Sandoval Navarro'}, {u'id': u'10208363380345870', u'name': u'Rita Heggie Rodriguez'}, {u'id': u'10205548880902269', u'name': u'Camila Bolados Murillo'}, {u'id': u'10207923836829216', u'name': u'Alejandro Barrera Recabal'}, {u'id': u'10152665417244002', u'name': u'Rodrigo Ralph Gonzalo'}, {u'id': u'699269073523301', u'name': u'Liliana Henriquez Fonoaudiologia'}, {u'id': u'10206601896098897', u'name': u'Lizzet Alejandra Sanhueza'}, {u'id': u'10205005261426663', u'name': u'Lizz Jürgensen'}, {u'id': u'10152671609663335', u'name': u'Janitza Fernandez'}, {u'id': u'10205432129582642', u'name': u'Andrea Miranda Veliz'}, {u'id': u'10152989806360572', u'name': u'Pilar Nova Martinez'}, {u'id': u'10206032407029770', u'name': u'Waldo Suárez Zambra'}, {u'id': u'560977324057330', u'name': u'Felo Hernández Pizarro'}, {u'id': u'1117528541600455', u'name': u'Nicole Wagner Bobadilla'}, {u'id': u'10208037704916932', u'name': u'Felipe Contreras Espinoza'}, {u'id': u'10205045062100030', u'name': u'María José Fuentes Montenegro'}, {u'id': u'10207504595431415', u'name': u'Paulina Zavala Olivares'}, {u'id': u'10207569685154026', u'name': u'Vanessa Alexandra Lazo Yáñez'}, {u'id': u'10203069837880146', u'name': u'Rodrigo Mendoza Arancibia'}, {u'id': u'10152237961426682', u'name': u'Daniela Paz Barahona Riquelme'}, {u'id': u'10204452982098069', u'name': u'Daniela Juárez Arancibia'}, {u'id': u'10153431109279927', u'name': u'Fernanda Erices Severino'}, {u'id': u'10204854081208823', u'name': u'Vicky Chamorro'}, {u'id': u'10206017351211652', u'name': u'Felipe Antonio Arancibia Olguin'}], u'summary': {u'total_count': 27}}",Jueves con colega Dra. Ana Paula Mac-Kay avanzando en creación de revista científica en rehabilitación de base comunitaria,{u'count': 3},photo,1
38,39,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-10-05 14:41:19,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_708553112611176,"{u'paging': {u'cursors': {u'after': u'MTA5OTcwMjkxNjcyNDU4OA==', u'before': u'MTAyMDMwNjk4Mzc4ODAxNDY='}}, u'data': [{u'id': u'10203069837880146', u'name': u'Rodrigo Mendoza Arancibia'}, {u'id': u'819701584822415', u'name': u'Angie Varas'}, {u'id': u'10206601896098897', u'name': u'Lizzet Alejandra Sanhueza'}, {u'id': u'10205156001361238', u'name': u'Ingrid Aguilera'}, {u'id': u'10205223564375321', u'name': u'Yanely Gálvez'}, {u'id': u'1043631075679254', u'name': u'Claudia Catalan'}, {u'id': u'10153170607797202', u'name': u'Constanza Peña Arancibia'}, {u'id': u'10204237190109447', u'name': u'Francisca Letelier Paredes'}, {u'id': u'577106232412913', u'name': u'Francisca Concha Miranda'}, {u'id': u'10204937229325432', u'name': u'Gabriela Constanza Velasco Moncada'}, {u'id': u'10208037704916932', u'name': u'Felipe Contreras Espinoza'}, {u'id': u'10206017351211652', u'name': u'Felipe Antonio Arancibia Olguin'}, {u'id': u'10205045062100030', u'name': u'María José Fuentes Montenegro'}, {u'id': u'10204452982098069', u'name': u'Daniela Juárez Arancibia'}, {u'id': u'10152665417244002', u'name': u'Rodrigo Ralph Gonzalo'}, {u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}], u'summary': {u'total_count': 16}}","Gianfranco Arancibia, fonoaudiólogo de IRV como consejero suplente electo participa de reunión de Consejo Consultivo de la Sociedad Civil en discapacidad para Senadis V región, reconociendo labor del TRICEL.",{u'count': 5},photo,1
39,40,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-09-26 15:25:40,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_705545499578604,"{u'paging': {u'cursors': {u'after': u'MTAxNTM3MjM5NjUxNDAxNTk=', u'before': u'MTAxNTI5MDcxNDIzODc5NTY='}}, u'data': [{u'id': u'10152907142387956', u'name': u'María Jesús Sarmiento Goldberg'}, {u'id': u'10153170607797202', u'name': u'Constanza Peña Arancibia'}, {u'id': u'10153785640677860', u'name': u'John Verano'}, {u'id': u'10203069837880146', u'name': u'Rodrigo Mendoza Arancibia'}, {u'id': u'10205223564375321', u'name': u'Yanely Gálvez'}, {u'id': u'10153310168671726', u'name': u'Paula Jofré Rojas'}, {u'id': u'10205156001361238', u'name': u'Ingrid Aguilera'}, {u'id': u'1028643233865330', u'name': u'Hache Arancibia'}, {u'id': u'10152943328265129', u'name': u'Paloma Perez Saavedra'}, {u'id': u'10152810837425739', u'name': u'Paula Aranggio'}, {u'id': u'10208037704916932', u'name': u'Felipe Contreras Espinoza'}, {u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}, {u'id': u'10152665417244002', u'name': u'Rodrigo Ralph Gonzalo'}, {u'id': u'10206017351211652', u'name': u'Felipe Antonio Arancibia Olguin'}, {u'id': u'10204854081208823', u'name': u'Vicky Chamorro'}, {u'id': u'10205655821447802', u'name': u'Jorge Valdés'}, {u'id': u'10206032407029770', u'name': u'Waldo Suárez Zambra'}, {u'id': u'10203897986309640', u'name': u'Rosaazul Azul'}, {u'id': u'10152771508962420', u'name': u'Su Per Rivas'}, {u'id': u'689659794481500', u'name': u'Claudia Javiera'}, {u'id': u'10153723965140159', u'name': u'Vita Herrera Munizaga'}], u'summary': {u'total_count': 21}}","IRValpo en actividad en Villa La Pradera de Viña del Mar, invitación de cuarto año de trabajo social de AIEP.",{u'count': 4},photo,1
40,41,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-09-25 10:53:44,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_705191239614030,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ0NTI5ODIwOTgwNjk=', u'before': u'MTAxNTI5MDcxNDIzODc5NTY='}}, u'data': [{u'id': u'10152907142387956', u'name': u'María Jesús Sarmiento Goldberg'}, {u'id': u'417632765105023', u'name': u'Nerida Quiñones'}, {u'id': u'10152943328265129', u'name': u'Paloma Perez Saavedra'}, {u'id': u'10208037704916932', u'name': u'Felipe Contreras Espinoza'}, {u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}, {u'id': u'10204452982098069', u'name': u'Daniela Juárez Arancibia'}], u'summary': {u'total_count': 6}}","En Octubre, mes de la salud mental comunitaria, nuestros amigos y compañeros de labores OCR Casa Club los invitan a participar de sus actividades. Lea y agende lo que le interese. Saludos!",{u'count': 4},photo,1
41,42,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekExTWpnek1EUTVOakEwT0RRNU9qRTBORE15TURFMk1UST0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekExTVRBMk5EQTVOakl5TlRFek9qRTBORE14TlRJMU1UTT0='}}, u'data': [{u'message': u'Nicole Marin Yeuto', u'from': {u'name': u'Manuel Garrido Lagos', u'id': u'10205170094668931'}, u'id': u'705032826296538_705106409622513'}, {u'message': u'Rosaazul Azul para que mi weli vaya', u'from': {u'name': u'Su Per Rivas', u'id': u'10152771508962420'}, u'id': u'705032826296538_705273099605844'}, {u'message': u'Ok', u'from': {u'name': u'Rosaazul Azul', u'id': u'10203897986309640'}, u'id': u'705032826296538_705283049604849'}], u'summary': {u'total_count': 3, u'order': u'chronological'}}",2015-09-24 21:24:24,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_705032826296538,"{u'paging': {u'cursors': {u'after': u'MTAyMDgwMzc3MDQ5MTY5MzI=', u'before': u'MTAxNTM3MjM5NjUxNDAxNTk='}}, u'data': [{u'id': u'10153723965140159', u'name': u'Vita Herrera Munizaga'}, {u'id': u'10205346599403671', u'name': u'Elena Bravo'}, {u'id': u'10208879721768931', u'name': u'Susan Olguin'}, {u'id': u'10206430559111636', u'name': u'Alejandra Ximena Figueroa Leighton'}, {u'id': u'10152907142387956', u'name': u'María Jesús Sarmiento Goldberg'}, {u'id': u'560977324057330', u'name': u'Felo Hernández Pizarro'}, {u'id': u'10205047435604816', u'name': u'Raisa Alvarez'}, {u'id': u'577106232412913', u'name': u'Francisca Concha Miranda'}, {u'id': u'10204854081208823', u'name': u'Vicky Chamorro'}, {u'id': u'10205655821447802', u'name': u'Jorge Valdés'}, {u'id': u'10208037704916932', u'name': u'Felipe Contreras Espinoza'}], u'summary': {u'total_count': 12}}","La Asesoría Audiológica es un término que abarca dos tipos de consejería: Una, es la asesoría auditiva, la cual sirve para responder preguntas, describir resultados de las pruebas, la anatomía del oído, uso de amplificación, estrategias de comunicación, entre otros. La segunda, la asesoría de ajuste personal, se utiliza para ayudar a las personas a expresar, comprender y aceptar sus reacciones emocionales y psicológicas respecto de su pérdida auditiva. Para todo eso y mucho más podemos acompañarlo, informar y guiarlo en la elección y activación de las redes más apropiadas para la posible solución de su dificultad auditiva o la de alguna persona de usted pueda conocer.",{u'count': 13},photo,0
