,Unnamed: 0,comments,created_time,from,id,likes,content,shares,type,Unnamed: 9,Unnamed: 10,polarity
189,255,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-09-16 03:09:20,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_524595774340880,"{u'paging': {u'cursors': {u'after': u'MTAyMDUyOTM0MjY4MzYwNDM=', u'before': u'Mjc4Mjk5MjcyMzQzMzky'}}, u'data': [{u'id': u'278299272343392', u'name': u'AgenciaProplus Live'}, {u'id': u'347344518786630', u'name': u'Paola Miño'}, {u'id': u'473101296193175', u'name': u'Tomas Bustos Nieto'}, {u'id': u'10205541743319437', u'name': u'José Ignacio Boggie Delgado'}, {u'id': u'10152829935942801', u'name': u'Macarena Cabello Ibaseta'}, {u'id': u'10152117852238309', u'name': u'Sofía Mella Araya'}, {u'id': u'1455755671349280', u'name': u'Valentina Cabrera'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10204392612670811', u'name': u'Camila Alejandra Leger Correa'}, {u'id': u'10206930742763010', u'name': u'Mauricio Villalobos Pastorini'}, {u'id': u'10152986210208527', u'name': u'Valentina Fisher'}, {u'id': u'10205088802640870', u'name': u'Raúl Aránguiz Viveros'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'10205293426836043', u'name': u'Maria Cecilia Pinto Figueroa'}], u'summary': {u'total_count': 15}}",Un gran equipo!! Varios voluntarios nuevos y motivados!!!! Gracias a todos 😘😘 los espero el próximo lunes!,,photo,,,1
190,256,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOVEkwTlRReU1EZzNOamM1TlRneU9qRTBNVEE0TWpjd016az0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOVEkwTlRJMU16SXhNREUwTlRreU9qRTBNVEE0TWpJek1qYz0='}}, u'data': [{u'message': u'felicitaciones.', u'from': {u'name': u'Virginia Roswitha Rojas Hube', u'id': u'10207649870268165'}, u'id': u'524500934350364_524525321014592'}, {u'message': u'Felicitaciones a ti y al equipo de trabajo.  Sigue sembrando esperanzas y sonrisas.  Un abrazo.', u'from': {u'name': u'Mario Creanor Cea Moreira', u'id': u'10206181656282965'}, u'id': u'524500934350364_524542087679582'}], u'summary': {u'total_count': 3, u'order': u'chronological'}}",2014-09-15 21:29:39,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_524503711016753,"{u'paging': {u'cursors': {u'after': u'MTAxNTI3ODA0NzE4NDIzNDg=', u'before': u'MTAyMDcyMTU3NjE0NTYwOTk='}}, u'data': [{u'id': u'10207215761456099', u'name': u'Vero Verito'}, {u'id': u'347344518786630', u'name': u'Paola Miño'}, {u'id': u'10204141370666793', u'name': u'Francisco Sanchez Urra'}, {u'id': u'10207757592079624', u'name': u'Esteban Haeger'}, {u'id': u'10153077036777270', u'name': u'Jorge Andres Alvarado Negron'}, {u'id': u'10204030444420268', u'name': u'Ángel Sáenz'}, {u'id': u'10205289702794321', u'name': u'Bruno Arturo Carrasco Flores'}, {u'id': u'973827505969629', u'name': u'Jessica Maturana Lagos'}, {u'id': u'10204245497029943', u'name': u'Gabriel Trujillo'}, {u'id': u'10153638151445185', u'name': u'Valentina Gjuranovic P'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10205025185528012', u'name': u'Bastian Andre Alvarez Osorio'}, {u'id': u'10203796537852238', u'name': u'Felipe Baima'}, {u'id': u'10152176615789514', u'name': u'Coto Pizarro'}, {u'id': u'10204815143837711', u'name': u'Vicente Gabriel Rodas Godoy'}, {u'id': u'10204147315716439', u'name': u'Alex Alegre'}, {u'id': u'10153291012239490', u'name': u'Tania Sarmiento'}, {u'id': u'10204569740341087', u'name': u'Boris Javier Mendez Muñoz'}, {u'id': u'10153782101043114', u'name': u'Pablo Felipe Lagos Toledo'}, {u'id': u'1455755671349280', u'name': u'Valentina Cabrera'}, {u'id': u'10206956764736779', u'name': u'Francisco Javier Aedo Calisto'}, {u'id': u'10207814220770735', u'name': u'Alison Torres Pulido'}, {u'id': u'674537472659288', u'name': u'Cesar Eduardo Arancibia Calquín'}, {u'id': u'627927323997252', u'name': u'Karen Bustamante'}, {u'id': u'10207649870268165', u'name': u'Virginia Roswitha Rojas Hube'}, {u'id': u'10207993863346496', u'name': u'Mariela Soto Hinostroza'}, {u'id': u'10152117852238309', u'name': u'Sofía Mella Araya'}, {u'id': u'10208464629472417', u'name': u'Sebastian Ignacio Astudillo Rivera'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10208722475918639', u'name': u'Edgardo Farías González'}, {u'id': u'10206285334673474', u'name': u'Victoria Wekini González'}, {u'id': u'10153060632995900', u'name': u'Daniela Aguirre Cornejo'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'10152780471842348', u'name': u'Francisca Carrasco'}], u'summary': {u'total_count': 35}}","Hoy, gracias al extraordinario aporte de Easy, entregamos equipamiento completo a la casa que hace algunas semanas construimos a Don Oscar del Cerro las Cañas, damnificado junto a su familia por el incendio de Valapraíso.

¡Una estrella más devuelta al mar!",{u'count': 3},photo,,,0
191,257,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOVEkwTWpFM01qTTNOekV5TURZM09qRTBNVEEzTkRnME16VT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOVEkwTWpFM01qTTNOekV5TURZM09qRTBNVEEzTkRnME16VT0='}}, u'data': [{u'message': u'Y se hará alguna actividad parecida acá en la serena???', u'from': {u'name': u'Verito Cortes', u'id': u'10206501069303117'}, u'id': u'524201237713667_524217237712067'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2014-09-15 01:20:30,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_524201237713667,"{u'paging': {u'cursors': {u'after': u'Mjc4Mjk5MjcyMzQzMzky', u'before': u'MzQ3MzQ0NTE4Nzg2NjMw'}}, u'data': [{u'id': u'347344518786630', u'name': u'Paola Miño'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10204392612670811', u'name': u'Camila Alejandra Leger Correa'}, {u'id': u'10206930742763010', u'name': u'Mauricio Villalobos Pastorini'}, {u'id': u'10152986210208527', u'name': u'Valentina Fisher'}, {u'id': u'10152829935942801', u'name': u'Macarena Cabello Ibaseta'}, {u'id': u'10153039049929913', u'name': u'Papo Donoso Puebla'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'278299272343392', u'name': u'AgenciaProplus Live'}], u'summary': {u'total_count': 10}}",hola hoolaaaa!! como todos los lunes los esperamos a las 19:30hrs. en la parroquia de Viña del Mar para cocinar y comenzar una nueva NOCHE DIGNA! Espero mañana vayan hartos voluntarios a sacar sonrisas y compartir con las personas!!! abrazooos!!!,,status,,,1
192,258,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-09-09 02:29:03,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_521554337978357,"{u'paging': {u'cursors': {u'after': u'MTAxNTI3MzkzOTYzMDM0NTg=', u'before': u'Mjc4Mjk5MjcyMzQzMzky'}}, u'data': [{u'id': u'278299272343392', u'name': u'AgenciaProplus Live'}, {u'id': u'178268115538813', u'name': u'Desafío Levantemos Chile, Región Los Ríos.'}, {u'id': u'347344518786630', u'name': u'Paola Miño'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10152986210208527', u'name': u'Valentina Fisher'}, {u'id': u'10201379723529122', u'name': u'Javiera Constanza Romero'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10152117852238309', u'name': u'Sofía Mella Araya'}, {u'id': u'10152829935942801', u'name': u'Macarena Cabello Ibaseta'}, {u'id': u'10205132921154221', u'name': u'Marisol Romero Balladares'}, {u'id': u'10206930742763010', u'name': u'Mauricio Villalobos Pastorini'}, {u'id': u'10152739396303458', u'name': u'Enriqueta Bierwirth'}], u'summary': {u'total_count': 12}}","Gracias equipo por la participación!! estuvo excelente la noche!!
los invito a todos a motivarse y participar todos los lunes a las 19:30 en la parroquia de Viña del Mar",,photo,,,1
193,259,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-09-08 00:16:52,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_521095204690937,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ4OTg2Njc0MDg2MTY=', u'before': u'MTAyMDcwMDY1NDQzNzk2NzE='}}, u'data': [{u'id': u'10207006544379671', u'name': u'Ariel Cobos J'}, {u'id': u'10204803924039136', u'name': u'Narciso Verón'}, {u'id': u'10206930742763010', u'name': u'Mauricio Villalobos Pastorini'}, {u'id': u'10154110527168066', u'name': u'Mariana Lindh'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}], u'summary': {u'total_count': 5}}",Hola a todos!! Mañana a las 19:30 nos juntaremos en la parroquia de viña para prepararnos y salir a compartir con las personas en situacion de calle! Los espero a todos quienes quieran participar de una nueva NOCHE DIGNA. Un abrazo :),{u'count': 2},status,,,1
194,263,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-08-17 01:47:03,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_506532859480505,"{u'paging': {u'cursors': {u'after': u'MTAyMDQxMzA3OTA3MjM4Nzc=', u'before': u'MTAxNTI5MDkwOTU2MjA4NTA='}}, u'data': [{u'id': u'10152909095620850', u'name': u'Alejandra Villar'}, {u'id': u'10152780471842348', u'name': u'Francisca Carrasco'}, {u'id': u'10156264337420136', u'name': u'Juan Pablo García'}, {u'id': u'10152745480593744', u'name': u'Esteban Ojeda Agüero'}, {u'id': u'10154110527168066', u'name': u'Mariana Lindh'}, {u'id': u'512575052252305', u'name': u'Osorno Judo'}, {u'id': u'10207814148133934', u'name': u'Diana Constanza'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10206699488458106', u'name': u'Camila Henriquez'}, {u'id': u'10152344975239936', u'name': u'Camilo Andrés Sanhueza Seguel'}, {u'id': u'10204959732013852', u'name': u'Myriam Agueda Carrasco Muñoz'}, {u'id': u'10153785930692936', u'name': u'Myriam E. Araya Muñoz'}, {u'id': u'10154651572925118', u'name': u'Juan Pablo Benavente Nitsche'}, {u'id': u'761935183870992', u'name': u'Parvinder Ramgharia'}, {u'id': u'901077363279897', u'name': u'Karina Pinto'}, {u'id': u'10201833887647539', u'name': u'Aline Jorquera Sandoval'}, {u'id': u'10205013673638463', u'name': u'Joy Constanza Ayala Torres'}, {u'id': u'774855989313419', u'name': u'Felipe Francisco S. Ibacache'}, {u'id': u'10152833289798630', u'name': u'Camilo Henríquez Miranda'}, {u'id': u'10152117852238309', u'name': u'Sofía Mella Araya'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'10204803924039136', u'name': u'Narciso Verón'}, {u'id': u'10204392612670811', u'name': u'Camila Alejandra Leger Correa'}, {u'id': u'10154156430517662', u'name': u'Bárbara Bayolo'}, {u'id': u'10152986210208527', u'name': u'Valentina Fisher'}, {u'id': u'10202551214141911', u'name': u'Nacho Rojas Brahm'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}], u'summary': {u'total_count': 28}}",Día del Niño 2014,{u'count': 1},photo,,,0
195,264,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-08-15 01:47:20,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_505697416230716,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MTAxNTQxMTA1MjcxNjgwNjY='}}, u'data': [{u'id': u'10154110527168066', u'name': u'Mariana Lindh'}, {u'id': u'10204803924039136', u'name': u'Narciso Verón'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 5}}","DÍA DEL NIÑO EN CERRO LA CRUZ, VALPARAÍSO. 
Están todos invitados a participar como Voluntarios en la celebración del día del niño en Valparaíso, la idea es vivir una tarde agradable compartiendo y entregando alegría a los niños que fueron afectados por el incendio. Solamente necesitas la motivación y las ganas de asistir. 

Para participar como voluntario ingresa tus datos en el siguiente link: 
https://docs.google.com/forms/d/1W5x2tB-HRtOYDPlx0zc_9cbM-iq8HOeacpVLhTtO-Eg/viewform",{u'count': 9},photo,,,0
196,265,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-08-12 22:26:38,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_504818919651899,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MTAxNTQxMTA1MjcxNjgwNjY='}}, u'data': [{u'id': u'10154110527168066', u'name': u'Mariana Lindh'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'10204392612670811', u'name': u'Camila Alejandra Leger Correa'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 5}}","DÍA DEL NIÑO EN CERRO LA CRUZ, VALPARAÍSO. 
Están todos invitados a participar como Voluntarios en la celebración del día del niño en Valparaíso, la idea es vivir una tarde agradable compartiendo y entregando alegría a los niños que fueron afectados por el incendio. Solamente necesitas la motivación y las ganas de asistir. 

Para participar como voluntario ingresa tus datos en el siguiente link: 
https://docs.google.com/forms/d/1W5x2tB-HRtOYDPlx0zc_9cbM-iq8HOeacpVLhTtO-Eg/viewform",,event,,,0
197,267,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOVEF6TVRFek1ESXpNVFUxT0RJeU9qRTBNRGMxTkRVME1ERT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOVEF6TVRBek5qSXpNVFUyTnpZeU9qRTBNRGMxTkRJNU16ST0='}}, u'data': [{u'message': u'Requegua Clubpuntaytaco', u'from': {u'name': u'Pau Herrada M', u'id': u'10204898667408616'}, u'id': u'503102299823561_503103623156762'}, {u'message': u'Karina Angelica Parraguez Donoso', u'from': {u'name': u'Pau Herrada M', u'id': u'10204898667408616'}, u'id': u'503102299823561_503103669823424'}, {u'message': u'Gracias gracias gracias 😍', u'from': {u'name': u'Pau Herrada M', u'id': u'10204898667408616'}, u'id': u'503102299823561_503103779823413'}, {u'message': u'Las mejoress!!!!!!!', u'from': {u'name': u'Valentina Fisher', u'id': u'10152986210208527'}, u'id': u'503102299823561_503113023155822'}], u'summary': {u'total_count': 4, u'order': u'chronological'}}",2014-08-09 00:01:59,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_503102299823561,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ0Nzc3MTkyMDc3NTE=', u'before': u'MTAyMDQxMzA3OTA3MjM4Nzc='}}, u'data': [{u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'10152992966259513', u'name': u'Carmen Silva Letelier'}, {u'id': u'10208775347680352', u'name': u'Myriam Alejandra'}, {u'id': u'1455755671349280', u'name': u'Valentina Cabrera'}, {u'id': u'10152986210208527', u'name': u'Valentina Fisher'}, {u'id': u'10153039049929913', u'name': u'Papo Donoso Puebla'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'10204477719207751', u'name': u'Carolina Madariaga'}], u'summary': {u'total_count': 9}}","Hoy entregamos una donación de toallas del ""club de cueca punta y taco de Requegua"". Agradecemos con el corazón su hermoso gesto para con Valparaiso ... amigos estamos en gratitud con ustedes! se pasaron!   #requeguaclubpuntaytaco",{u'count': 3},photo,,,1
198,268,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-08-03 22:20:07,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_500829793384145,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'OTYyMzY5MjkwNDkwMTAz'}}, u'data': [{u'id': u'962369290490103', u'name': u'Matias Sebastian Ortega Retamal'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10153601813804529', u'name': u'Barbara Balladares'}, {u'id': u'10205277832969479', u'name': u'Francisco Guerrero Q'}, {u'id': u'1455755671349280', u'name': u'Valentina Cabrera'}, {u'id': u'10206930742763010', u'name': u'Mauricio Villalobos Pastorini'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 7}}",Convenio Desafío Levantemos Chile y Escuela de Diseño UV con el objeto de agregar valor a los productos elaborados por emprendedores de los cerros de Valparaíso.,,photo,,,1
199,271,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-07-28 19:29:51,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_498169636983494,"{u'paging': {u'cursors': {u'after': u'MTAxNTI4Mjk5MzU5NDI4MDE=', u'before': u'MTAyMDQ5ODk2NDkxNjAxODM='}}, u'data': [{u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10152986210208527', u'name': u'Valentina Fisher'}, {u'id': u'10204392612670811', u'name': u'Camila Alejandra Leger Correa'}, {u'id': u'10152829935942801', u'name': u'Macarena Cabello Ibaseta'}], u'summary': {u'total_count': 4}}",Hoy esperamos a todo el que quiera participar en NOCHE DIGNA a las 19.30 en la parroquia de viña para cocinar y luego salir a compartir con nuestros amigos en situación de calle. Seremos poquitos hoy pero vamos igualmente con todo el ánimo así que el que se quiera unir bienvenido! Nos vemos! 😊,{u'count': 1},status,,,1
200,278,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZORGcxT1RReU1UVTRNakEyTWpReU9qRTBNRFF4T0RneU5UQT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZORGcxT1RReU1UVTRNakEyTWpReU9qRTBNRFF4T0RneU5UQT0='}}, u'data': [{u'message': u'LAS INSCRIPCIONES SE CIERRAN ESTE DOMINGO 6 DE JULIO!', u'from': {u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desaf\xedo Levantemos Chile V Regi\xf3n', u'id': u'279017415565385'}, u'id': u'485914388209019_485942158206242'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2014-07-01 02:15:21,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_485914921542299,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MTAyMDQ5ODk2NDkxNjAxODM='}}, u'data': [{u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'347344518786630', u'name': u'Paola Miño'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 4}}","VIVENCIA INVIERNO 2014 ¡¡No quedes afuera!! 

Inscripciones a voluntarios@desafiochile.cl",{u'count': 2},photo,,,1
201,279,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-06-30 03:33:10,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_485196248280833,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MzQ3MzQ0NTE4Nzg2NjMw'}}, u'data': [{u'id': u'347344518786630', u'name': u'Paola Miño'}, {u'id': u'10152986210208527', u'name': u'Valentina Fisher'}, {u'id': u'10206930742763010', u'name': u'Mauricio Villalobos Pastorini'}, {u'id': u'10152829935942801', u'name': u'Macarena Cabello Ibaseta'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 5}}",Mañana como cada lunes nos juntaremos a las 19.30 en la parroquia de Viña para NOCHE DIGNA! Todo el que se quiera sumar es bienvenido! Los esperamos!,,status,,,1
202,280,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-06-23 13:22:57,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_481961148604343,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MTAyMDg2NTQ4MTE2MjY1MDg='}}, u'data': [{u'id': u'10208654811626508', u'name': u'Rivero Brenda'}, {u'id': u'10152829935942801', u'name': u'Macarena Cabello Ibaseta'}, {u'id': u'10204392612670811', u'name': u'Camila Alejandra Leger Correa'}, {u'id': u'10206930742763010', u'name': u'Mauricio Villalobos Pastorini'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10152986210208527', u'name': u'Valentina Fisher'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'1455755671349280', u'name': u'Valentina Cabrera'}, {u'id': u'10152739396303458', u'name': u'Enriqueta Bierwirth'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 11}}","HOY los esperamos a las 19:30 para una nueva NOCHE DIGNA en la parroquia de Viña para compartir con nuestros amigos en situación de calle. Solo lleva tus ganas y motivación! Hoy celebramos el triunfo de Chile en noche digna! Te esperamos.

VAMOS CHILE! C-H-I !!!",,status,,,1
203,284,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-06-17 04:02:37,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_478815195585605,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ2OTEzNzAwNjYzMDE=', u'before': u'MTAyMDQ5ODk2NDkxNjAxODM='}}, u'data': [{u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'347344518786630', u'name': u'Paola Miño'}, {u'id': u'10152739396303458', u'name': u'Enriqueta Bierwirth'}, {u'id': u'10152829935942801', u'name': u'Macarena Cabello Ibaseta'}, {u'id': u'1455755671349280', u'name': u'Valentina Cabrera'}, {u'id': u'10205277832969479', u'name': u'Francisco Guerrero Q'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10152986210208527', u'name': u'Valentina Fisher'}, {u'id': u'10206930742763010', u'name': u'Mauricio Villalobos Pastorini'}, {u'id': u'10204691370066301', u'name': u'Patricia Bustamante'}], u'summary': {u'total_count': 11}}","Fueron poquitos voluntarios pero estuvo espectacular! Bien equipo y gracias por participar!! A sumarse chiquillos, los esperamos todos los lunes a las 19:30 en la parroquia de viña! Que tengan buena semana!",,photo,,,1
204,286,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-06-16 00:21:36,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_478245368975921,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MTAyMDQ4OTg2Njc0MDg2MTY='}}, u'data': [{u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'347344518786630', u'name': u'Paola Miño'}, {u'id': u'10208654811626508', u'name': u'Rivero Brenda'}, {u'id': u'10152829935942801', u'name': u'Macarena Cabello Ibaseta'}, {u'id': u'10204392612670811', u'name': u'Camila Alejandra Leger Correa'}, {u'id': u'10207649870268165', u'name': u'Virginia Roswitha Rojas Hube'}, {u'id': u'10152745480593744', u'name': u'Esteban Ojeda Agüero'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 9}}","Mañana nuevamente NOCHE DIGNA! Los esperamos a las 19.30 en la parroquia de Viña para compartir con nuestros amigos en situación de calle y entregarles un momento agradable junto a un plato de comida. Quedan todos invitados a participar y quien quiera integrarse bienvenido, solo debes tener la motivación y ganas! 
Los esperamos!",,status,,,1
